ID,rank,finalWorth,personName,age,country,city,source,industries,countryOfCitizenship,organization,selfMade,gender,title,state,residenceStateRegion,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country
ID0118,118,14800,Charoen Sirivadhanabhakdi,78,Thailand,Bangkok,"Alcohol, real estate",Food & Beverage,Thailand,,True,M,,,,1944,5,2,113.27,0.7,543649976166,49.3,99.8,76.9,14.9,29.5,69625582,15.870032,100.992541
ID0119,119,14700,Charlene de Carvalho-Heineken & family,68,United Kingdom,London,Heineken,Food & Beverage,Netherlands,,False,F,,,,1954,6,30,119.62,1.7,2827113184696,60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973
ID0120,120,14600,Xu Hang,60,China,Shenzhen,Medical devices,Healthcare,Hong Kong,,True,M,,,,1962,5,22,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0121,121,14500,Wei Jianjun & family,59,China,Baoding,Automobiles,Automotive,China,,True,M,,,,1964,3,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0122,122,14400,Alisher Usmanov,69,Uzbekistan,Tashkent,"Steel, telecom, investments",Metals & Mining,Russia,Metalloinvest,True,M,Founder,,,1953,9,9,,,57921286440,10.1,104.2,71.6,14.8,31.6,33580650,41.377491,64.585262
ID0123,123,14300,Goh Cheng Liang,95,Singapore,Singapore,Paints,Manufacturing,Singapore,,True,M,,,,1927,6,27,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
ID0124,124,14200,Kumar Birla,55,India,Mumbai,Commodities,Diversified,India,,False,M,,,,1967,6,14,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID0125,124,14200,Aliko Dangote,65,Nigeria,Lagos,"Cement, sugar",Manufacturing,Nigeria,Dangote Group,True,M,CEO,,,1957,4,10,267.51,11.4,448120428859,10.2,84.7,54.3,1.5,34.8,200963599,9.081999,8.675277
ID0126,126,14100,Kwong Siu-hing,93,Hong Kong,Hong Kong,Real estate,Real Estate,Hong Kong,,False,F,,,,1929,12,2,,,,,,,,,,,
ID0127,127,14000,Idan Ofer,67,United Kingdom,London,Shipping,Diversified,Israel,,False,M,,,,1955,10,2,119.62,1.7,2827113184696,60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973
ID0128,128,13900,Chen Bang,57,China,Changsha,Hospitals,Healthcare,China,,True,M,,,,1965,9,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0129,128,13900,Lui Che Woo,94,Hong Kong,Hong Kong,Casinos/hotels,Gambling & Casinos,Hong Kong,,True,M,,,,1929,4,1,,,,,,,,,,,
ID0130,130,13700,John Fredriksen,78,United Kingdom,London,Shipping,Logistics,Cyprus,,True,M,Investor,,,1945,2,1,119.62,1.7,2827113184696,60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973
ID0131,130,13700,Diane Hendricks,76,United States,Afton,Building supplies,Construction & Engineering,United States,ABC Supply,True,F,Cofounder,Wisconsin,Midwest,1947,3,2,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0132,130,13700,Jan Koum,47,United States,Atherton,WhatsApp,Technology,United States,WhatsApp Inc.,True,M,"CEO, cofounder",California,West,1976,2,24,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0133,133,13300,Jerry Jones,80,United States,Dallas,Dallas Cowboys,Sports,United States,Dallas Cowboys,True,M,President and General Manager,Texas,South,1942,10,13,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0134,133,13300,George Kaiser,80,United States,Tulsa,"Oil & gas, banking",Energy,United States,BOK Financial Corp.,False,M,Chairman,Oklahoma,South,1942,7,29,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0135,133,13300,Joseph Lau,71,Hong Kong,Hong Kong,Real estate,Real Estate,Hong Kong,,True,M,,,,1951,7,21,,,,,,,,,,,
ID0136,136,13200,Lu Xiangyang,60,China,Guangzhou,"Automobiles, batteries",Automotive,China,,True,M,,,,1962,12,28,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0137,137,13100,Harry Triguboff,90,Australia,Sydney,Real estate,Real Estate,Australia,,True,M,,,,1933,3,3,119.8,1.6,1392680589329,113.1,100.3,82.7,23,47.4,25766605,-25.274398,133.775136
ID0138,138,12900,Uday Kotak,64,India,Mumbai,Banking,Finance & Investments,India,,True,M,,,,1959,3,15,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID0139,138,12900,Stanley Kroenke,75,United States,Electra,"Sports, real estate",Sports,United States,,True,M,,Texas,South,1947,7,29,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0140,140,12600,Mikhail Fridman,58,United Kingdom,London,"Oil, banking, telecom",Energy,Russia,,True,M,,,,1964,4,21,119.62,1.7,2827113184696,60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973
ID0141,141,12300,Sarath Ratanavadi,57,Thailand,Bangkok,Energy,Energy,Thailand,,True,M,,,,1965,7,12,113.27,0.7,543649976166,49.3,99.8,76.9,14.9,29.5,69625582,15.870032,100.992541
ID0142,142,12200,Dang Yanbao,50,China,Yinchuan,Coal,Metals & Mining,China,,True,M,,,,1973,2,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0143,142,12200,Jiang Rensheng & family,69,China,Chongqing,Vaccines,Healthcare,China,,True,M,,,,1953,10,8,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0144,144,12100,Shahid Khan,72,United States,Naples,Auto parts,Automotive,United States,,True,M,,Florida,South,1950,7,18,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0145,145,12000,Laurene Powell Jobs & family,59,United States,Palo Alto,"Apple, Disney",Technology,United States,Emerson Collective,False,F,"Investor, Philanthropist",California,West,1963,11,6,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0146,146,11800,Robert Kuok,99,Hong Kong,Hong Kong,"Palm oil, shipping, property",Diversified,Malaysia,,True,M,,,,1923,10,6,,,,,,,,,,,
ID0147,147,11600,Stephen Ross,82,United States,New York,Real estate,Real Estate,United States,,True,M,,New York,Northeast,1940,5,10,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0148,148,11500,Pavel Durov,38,United Arab Emirates,Dubai,Messaging app,Technology,United Arab Emirates,,True,M,,,,1984,10,10,114.52,-1.9,421142267938,36.8,108.4,77.8,0.1,15.9,9770529,23.424076,53.847818
ID0149,148,11500,Andreas Struengmann & family,73,Germany,Tegernsee,Pharmaceuticals,Healthcare,Germany,,True,M,,,,1950,2,16,112.85,1.4,3845630030824,70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526
ID0150,148,11500,Thomas Struengmann & family,73,Germany,Tegernsee,Pharmaceuticals,Healthcare,Germany,,True,M,,,,1950,2,16,112.85,1.4,3845630030824,70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526
ID0151,151,11400,Liu Hanyuan,59,China,Chengdu,Agribusiness,Food & Beverage,China,,True,M,,,,1964,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0152,151,11400,Michael Rubin,50,United States,Bryn Mawr,Online retail,Fashion & Retail,United States,Kynetic,True,M,CEO,Pennsylvania,Northeast,1972,7,21,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0153,153,11300,Israel Englander,74,United States,New York,Hedge funds,Finance & Investments,United States,"Millennium Management, L.L.C.",True,M,Founder,New York,Northeast,1948,9,30,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0154,153,11300,Viatcheslav Kantor,69,Israel,Herzliya,"Fertilizer, real estate",Manufacturing,Russia,,True,M,,,,1953,9,8,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300,31.046051,34.851612
ID0155,153,11300,Anthony Pratt,62,Australia,Melbourne,Manufacturing,Manufacturing,Australia,,False,M,,,,1960,4,11,119.8,1.6,1392680589329,113.1,100.3,82.7,23,47.4,25766605,-25.274398,133.775136
ID0156,153,11300,Mikhail Prokhorov,57,Switzerland,Frauenfeld,Investments,Finance & Investments,Russia,,True,M,,,,1965,5,3,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID0157,157,11100,Giorgio Armani,88,Italy,Milan,Luxury goods,Fashion & Retail,Italy,,True,M,,,,1934,7,11,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396,41.87194,12.56738
ID0158,157,11100,Johann Rupert & family,72,South Africa,Cape Town,Luxury goods,Fashion & Retail,South Africa,,False,M,,,,1950,6,1,158.93,4.1,351431649241,22.4,100.9,63.9,27.5,29.2,58558270,-30.559482,22.937506
ID0159,159,11000,Gong Hongjia & family,58,Hong Kong,Hong Kong,Video surveillance,Finance & Investments,Hong Kong,,True,M,,,,1965,1,1,,,,,,,,,,,
ID0160,159,11000,Zhang Zhidong,51,China,Shenzhen,Internet media,Technology,China,,True,M,,,,1972,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0161,161,10900,Philip Anschutz,83,United States,Denver,"Energy, sports, entertainment",Finance & Investments,United States,,False,M,,Colorado,West,1939,12,28,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0162,161,10900,Judy Love & family,85,United States,Oklahoma City,Gas stations,Fashion & Retail,United States,Love's Travel Stops and Country Stores,True,F,Chairman and CEO,Oklahoma,South,1937,6,17,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0163,161,10900,Ricardo Salinas Pliego & family,67,Mexico,Mexico City,"Retail, media",Fashion & Retail,Mexico,,False,M,,,,1955,10,19,141.54,3.6,1258286717125,40.2,105.8,75,13.1,55.1,126014024,23.634501,-102.552784
ID0164,164,10700,Donald Newhouse,93,United States,New York,Media,Media & Entertainment,United States,,False,M,,New York,Northeast,1929,8,5,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0165,165,10600,Robert Kraft,81,United States,Brookline,"Manufacturing, New England Patriots",Sports,United States,The Kraft Group,True,M,Chairman & CEO,Massachusetts,Northeast,1941,6,5,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0166,165,10600,Marcel Herrmann Telles,73,Brazil,Sao Paulo,Beer,Food & Beverage,Brazil,,True,M,,,,1950,1,1,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417,-14.235004,-51.92528
ID0167,167,10500,Suleiman Kerimov & family,57,Russia,Moscow,Gold,Finance & Investments,Russia,,True,M,,,,1966,3,12,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756
ID0168,167,10500,Sky Xu,39,China,Guangzhou,E-commerce,Fashion & Retail,China,,True,M,,,,1984,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0169,167,10500,Changpeng Zhao,45,United Arab Emirates,Dubai,Cryptocurrency exchange,Finance & Investments,Canada,,True,M,,,,1977,9,10,114.52,-1.9,421142267938,36.8,108.4,77.8,0.1,15.9,9770529,23.424076,53.847818
ID0170,170,10300,Andrew Beal,70,United States,Dallas,"Banks, real estate",Finance & Investments,United States,,True,M,,Texas,South,1952,11,29,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0171,171,10200,Mike Cannon-Brookes,43,Australia,Sydney,Software,Technology,Australia,,True,M,,,,1979,11,17,119.8,1.6,1392680589329,113.1,100.3,82.7,23,47.4,25766605,-25.274398,133.775136
ID0172,171,10200,Carl Cook,60,United States,Bloomington,Medical devices,Healthcare,United States,,False,M,,Indiana,Midwest,1962,8,19,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0173,171,10200,David Duffield,82,United States,Incline Village,Business software,Technology,United States,Workday,True,M,Chairman and Cofounder,Nevada,West,1940,9,21,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0174,171,10200,Jeffery Hildebrand,64,United States,Houston,Oil,Energy,United States,,True,M,,Texas,South,1959,3,5,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0175,171,10200,Viktor Rashnikov,74,Russia,Magnitogorsk,Steel,Manufacturing,Russia,,True,M,,,,1948,10,13,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756
ID0176,171,10200,Eduardo Saverin,41,Singapore,Singapore,Facebook,Technology,Brazil,Meta Platforms,True,M,Investor,,,1982,3,19,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21,5703569,1.352083,103.819836
ID0177,171,10200,Georg Schaeffler,58,Germany,Herzogenaurach,Auto parts,Automotive,Germany,,False,M,,,,1964,10,19,112.85,1.4,3845630030824,70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526
ID0178,171,10200,Christy Walton,74,United States,Jackson,Walmart,Fashion & Retail,United States,,False,F,,Wyoming,South,1949,2,8,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0179,179,10100,Scott Farquhar,43,Australia,Sydney,Software,Technology,Australia,,True,M,,,,1979,12,17,119.8,1.6,1392680589329,113.1,100.3,82.7,23,47.4,25766605,-25.274398,133.775136
ID0180,179,10100,Quek Leng Chan,81,Malaysia,Kuala Lumpur,"Banking, property",Diversified,Malaysia,,False,M,,,,1941,8,12,121.46,0.7,364701517788,45.1,105.3,76,12,38.7,32447385,4.210484,101.975766
ID0181,179,10100,Wu Yajun,59,China,Beijing,Real estate,Real Estate,China,,True,F,,,,1964,1,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0182,182,10000,Autry Stephens,85,United States,Midland,Oil,Energy,United States,,True,M,,Texas,South,1938,3,8,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0183,183,9900,Liu Yongxing,74,China,Shanghai,Diversified,Service,China,East Hope Group,True,M,Chairman,,,1948,6,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0184,184,9800,Vinod Adani,74,United Arab Emirates,Dubai,"Infrastructure, commodities",Diversified,Cyprus,,True,M,,,,1949,1,10,114.52,-1.9,421142267938,36.8,108.4,77.8,0.1,15.9,9770529,23.424076,53.847818
ID0185,184,9800,Nicolas Puech,80,Switzerland,Martigny,Hermes,Fashion & Retail,France,,False,M,,,,1943,1,29,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID0186,184,9800,"Jacques Saadé, Jr.",51,France,Marseille,Shipping,Logistics,France,,False,M,,,,1971,8,10,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749
ID0187,184,9800,Rodolphe Saadé,53,France,Marseille,Shipping,Logistics,France,CMA CGM,False,M,Chairman and CEO,,,1970,3,3,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749
ID0188,184,9800,Tanya Saadé Zeenny,55,France,Marseille,Shipping,Logistics,France,,False,F,,,,1968,2,1,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749
ID0189,184,9800,Melker Schorling & family,75,Sweden,Stockholm,Investments,Finance & Investments,Sweden,,True,M,,,,1947,5,15,110.51,1.8,530832908738,67,126.6,82.5,27.9,49.1,10285453,60.128161,18.643501
ID0190,190,9700,Andrei Guriev & family,63,Russia,Moscow,Fertilizers,Manufacturing,Russia,,True,M,,,,1960,3,24,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756
ID0191,190,9700,Michael Kim,59,South Korea,Seoul,Private equity,Finance & Investments,United States,MBK Partners,True,M,,,,1963,10,1,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098,35.907757,127.766922
ID0192,190,9700,Lei Jun,53,China,Beijing,Smartphones,Technology,China,Xiaomi,True,M,Founder and CEO,,,1969,12,16,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0193,190,9700,Friedhelm Loh,76,Germany,Haiger,Manufacturing,Manufacturing,Germany,,False,M,,,,1946,8,15,112.85,1.4,3845630030824,70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526
ID0194,190,9700,Sun Piaoyang,64,China,Lianyungang,Pharmaceuticals,Healthcare,China,,True,M,,,,1958,9,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0195,195,9600,Rick Cohen & family,70,United States,Keene,Warehouse automation,Technology,United States,C&S Wholesale Grocers,False,M,Entrepreneur,New Hampshire,Northeast,1952,7,25,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0196,195,9600,Jin Baofang,70,China,Xingtai,Solar panels,Energy,China,,True,M,,,,1952,9,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0197,195,9600,Luo Liguo & family,67,China,Ningbo,Chemicals,Manufacturing,China,,True,M,,,,1956,3,1,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0198,195,9600,Marijke Mars,58,United States,Los Angeles,"Candy, pet food",Food & Beverage,United States,,False,F,,California,West,1964,7,28,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0199,195,9600,Pamela Mars,62,United States,Alexandria,"Candy, pet food",Food & Beverage,United States,,False,F,,Virginia,South,1960,8,1,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0200,195,9600,Valerie Mars,64,United States,New York,"Candy, pet food",Food & Beverage,United States,,False,F,,New York,Northeast,1959,1,26,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0201,195,9600,Victoria Mars,66,United States,Philadelphia,"Candy, pet food",Food & Beverage,United States,,False,F,,Pennsylvania,Northeast,1956,12,15,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0202,202,9500,Vincent Bolloré & family,71,France,Paris,Investments,Finance & Investments,France,,False,M,,,,1952,4,1,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887,46.227638,2.213749
ID0203,202,9500,Jim Pattison,94,Canada,Vancouver,Diversified,Diversified,Canada,Jim Pattison Group,True,M,"Founder, Chairman and CEO",,,1928,10,1,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771
ID0204,204,9400,Ernesto Bertarelli,57,Switzerland,Gstaad,"Biotech, investments",Healthcare,Switzerland,,False,M,,,,1965,9,22,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID0205,204,9400,Wang Xing,44,China,Beijing,Food delivery,Technology,China,,True,M,,,,1979,2,18,125.08,2.9,19910000000000,50.6,100.2,77,9.4,59.2,1397715000,35.86166,104.195397
ID0206,206,9300,Brian Chesky,41,United States,San Francisco,Airbnb,Technology,United States,"Airbnb, Inc.",True,M,CEO and Cofounder,California,West,1981,8,29,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0207,206,9300,James Dyson,75,United Kingdom,Gloucestershire,Vacuums,Manufacturing,United Kingdom,,True,M,,,,1947,5,2,119.62,1.7,2827113184696,60,101.2,81.3,25.5,30.6,66834405,55.378051,-3.435973
ID0208,208,9200,Roman Abramovich & family,56,Russia,Moscow,"Steel, investments",Diversified,Russia,,True,M,,,,1966,10,24,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535,61.52401,105.318756
ID0209,208,9200,Antonia Ax:son Johnson & family,79,Sweden,Stockholm,Diversified,Diversified,Sweden,,False,F,,,,1943,9,6,110.51,1.8,530832908738,67,126.6,82.5,27.9,49.1,10285453,60.128161,18.643501
ID0210,208,9200,Daniel Kretinsky,47,Czech Republic,Prague,"Energy, investments",Energy,Czech Republic,,True,M,,,,1975,7,9,116.48,2.8,246489245495,64.1,100.7,79,14.9,46.1,10669709,49.817492,15.472962
ID0211,208,9200,John Malone,82,United States,Elizabeth,Cable television,Media & Entertainment,United States,,True,M,,Colorado,West,1941,3,7,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0212,208,9200,Azim Premji,77,India,Bangalore,Software services,Technology,India,Wipro Ltd.,False,M,Founder Chairman,,,1945,7,24,180.44,7.7,2611000000000,28.1,113,69.4,11.2,49.7,1366417754,20.593684,78.96288
ID0213,208,9200,Charles Schwab,85,United States,Woodside,Discount brokerage,Finance & Investments,United States,Charles Schwab Corp.,True,M,Investor,California,West,1937,7,29,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0214,208,9200,Eric Smidt,63,United States,Beverly Hills,Hardware stores,Fashion & Retail,United States,,True,M,,California,West,1960,1,1,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0215,215,9000,David Cheriton,72,United States,Palo Alto,Google,Technology,Canada,Stanford University,True,M,Professor,California,West,1951,3,29,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523,37.09024,-95.712891
ID0216,215,9000,Ivan Glasenberg,66,Switzerland,Ruschlikon,Mining,Metals & Mining,Switzerland,,True,M,,,,1957,1,7,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832,46.818188,8.227512
ID0217,215,9000,Alexander Otto,55,Germany,Hamburg,Real estate,Real Estate,Germany,,False,M,,,,1967,7,7,112.85,1.4,3845630030824,70.2,104,80.9,11.5,48.8,83132799,51.165691,10.451526
ID0218,215,9000,Anthony von Mandl,73,Canada,Vancouver,Alcoholic beverages,Food & Beverage,Canada,,True,M,,,,1950,3,10,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981,56.130366,-106.346771
