BattleId;winpick1;winpick2;winpick3;winpick4;winpick5
264332780367771982;Aamon;Franco;Kagura;Lesley;Thamuz
263843755391448113;Bane;Claude;Gloo;Hilda;Ling
589793114157428893;Chou;Gord;Joy;Lesley;Lunox
583372026380721337;Floryn;Fredrinn;Hilda;Lesley;Xavier
257861136531225813;Akai;Beatrix;Dyrroth;Floryn;Kagura
256949881909966799;Floryn;Kagura;Lancelot;Lapu-Lapu;Wanwan
255651685095076111;Beatrix;Fanny;Khufra;Lapu-Lapu;Yve
578070245736082149;Brody;Floryn;Fredrinn;Valentina;Yin
251017316598438170;Floryn;Hayabusa;Karrie;Xavier;Yu Zhong
243673403558599616;Faramis;Floryn;Jawhead;Karina;Melissa
237181612030290605;Gloo;Hanabi;Joy;Lolita;Yi Sun-shin
236614075051795991;Alice;Claude;Granger;Kaja;Xavier
233929303879962332;Floryn;Lancelot;Lapu-Lapu;Moskov;Xavier
634878953526510775;Claude;Floryn;Lolita;Saber;Xavier
634495013515017892;Irithel;Kadita;Minsitthar;Phoveus;Yve
231930516294711607;Atlas;Badang;Martis;Moskov;Valentina
633866853073138550;Grock;Kaja;Ling;Pharsa;Wanwan
633642934953160399;Arlott;Barats;Beatrix;Change;Floryn
230921074426095822;Hanzo;Joy;Khufra;Lesley;Yu Zhong
628431541895246976;Kimmy;Pharsa;Rafaela;Yi Sun-shin;Zhask
266502606435847193;Bruno;Ling;Lolita;Minsitthar;Valentina
266164747128473421;Beatrix;Khufra;Ling;Terizla;Valentina
265810317837271441;Beatrix;Faramis;Joy;Lapu-Lapu;Saber
265594053349014928;Diggie;Gloo;Kagura;Moskov;Yin
265387727415081258;Edith;Joy;Khufra;Layla;Xavier
586027660494434624;Franco;Gloo;Kagura;Minsitthar;Moskov
585912941917957399;Brody;Franco;Gloo;Jawhead;Xavier
695759122809940384;Helcurt;Hilda;Lesley;Minsitthar;Pharsa
695675448257078654;Alucard;Arlott;Lesley;Minsitthar;Yve
695562250099023745;Kaja;Kimmy;Melissa;Valentina;Yu Zhong
695404822367753717;Joy;Khufra;Moskov;Pharsa;Terizla
695314881457606762;Khufra;Lapu-Lapu;Martis;Moskov;Pharsa
585173571887876543;Brody;Gloo;Khufra;Ling;Xavier
585003181945307774;Gloo;Kimmy;Minotaur;Nana;Popol and Kupa
584850358418980078;Gloo;Kimmy;Minotaur;Nana;Popol and Kupa
584565915619865666;Gloo;Joy;Minotaur;Nana;Popol and Kupa
584334038925487729;Joy;Masha;Minotaur;Nana;Popol and Kupa
583781362533835611;Clint;Cyclops;Fanny;Jawhead;Johnson
583204037324872260;Beatrix;Cecilion;Chou;Lancelot;Minsitthar
582689203890066314;Claude;Faramis;Franco;Kimmy;Thamuz
641725663972300471;Atlas;Clint;Julian;Vale;Yi Sun-shin
641246036384420148;Cyclops;Franco;Lesley;Martis;Terizla
640771451088145391;Brody;Chou;Khufra;Ruby;Xavier
640321024982910716;Brody;Cecilion;Khufra;Lapu-Lapu;Ruby
639748140770132122;Bane;Brody;Kadita;Kimmy;Ruby
639250581693790987;Chou;Fanny;Floryn;Lesley;Xavier
677808551809381732;Brody;Gloo;Khufra;Ruby;Xavier
238037568947614004;Angela;Bruno;Ling;Phoveus;Xavier
237155524398934648;Joy;Khufra;Natan;Pharsa;Ruby
636658362772217046;Badang;Beatrix;Fredrinn;Odette;Selena
675632949010486734;Brody;Khaleed;Lancelot;Ruby;Valir
217744823431532737;Aamon;Kadita;Melissa;Pharsa;Yu Zhong
216861009356327993;Brody;Khufra;Lapu-Lapu;Roger;Valentina
287976072821147380;Bane;Beatrix;Fanny;Lolita;Lunox
286907798490513460;Claude;Esmeralda;Gord;Kadita;Ruby
286209514117593902;Bruno;Floryn;Julian;Yin;Yve
620740123051488985;Fredrinn;Khufra;Moskov;Nana;Ruby
661674846464307711;Arlott;Khufra;Moskov;Pharsa;Ruby
617379461466213913;Esmeralda;Franco;Hanabi;Yi Sun-shin;Yve
616815609569658731;Akai;Beatrix;Esmeralda;Joy;Lancelot
708828064046351706;Beatrix;Hayabusa;Hilda;Selena;Xavier
669085872662871589;Brody;Julian;Martis;Minotaur;Pharsa
668870604607027143;Chou;Eudora;Layla;Saber;Selena
668585513267851463;Khufra;Lunox;Martis;Miya;Zilong
668280355841469074;Akai;Arlott;Brody;Kaja;Lunox
668020037873657334;Akai;Gloo;Harley;Karrie;Minsitthar
667752285317456327;Akai;Claude;Edith;Kaja;Valentina
667392611871186107;Beatrix;Edith;Estes;Faramis;Fredrinn
666837156635694561;Cyclops;Gloo;Khufra;Martis;Melissa
594633525119706074;Aamon;Aldous;Hanabi;Rafaela;Zhask
594396928256270057;Edith;Hayabusa;Melissa;Minotaur;Pharsa
594101683614406637;Cecilion;Chou;Gloo;Helcurt;Irithel
593916102372512490;Brody;Franco;Harley;Lunox;Minsitthar
591100012575590904;Joy;Khufra;Lesley;Luo Yi;Minsitthar
590702290014045447;Kaja;Karrie;Minsitthar;Xavier;Yi Sun-shin
590331892034437327;Cyclops;Khufra;Kimmy;Melissa;Ruby
589793444869438266;Joy;Khufra;Melissa;Minsitthar;Xavier
589157261428651349;Akai;Franco;Luo Yi;Martis;Melissa
697583491772810802;Aldous;Jawhead;Khufra;Lesley;Pharsa
279263091711246066;Fredrinn;Helcurt;Khufra;Valentina;Wanwan
278598784824604850;Arlott;Helcurt;Kaja;Karrie;Valentina
277917388263092834;Edith;Helcurt;Kaja;Valentina;Wanwan
277319039189216510;Franco;Fredrinn;Lancelot;Pharsa;Wanwan
276750050511775747;Claude;Fredrinn;Gloo;Kaja;Yve
275991507747692960;Claude;Fredrinn;Gloo;Kaja;Pharsa
275440600882568478;Fredrinn;Kaja;Lancelot;Valentina;Wanwan
274863202659162236;Claude;Fredrinn;Joy;Kaja;Pharsa
2,74E+17;Brody;Helcurt;Kaja;Minsitthar;Yve
591506870533047470;Chou;Claude;Fredrinn;Grock;Pharsa
591035085555449725;Arlott;Claude;Fredrinn;Grock;Xavier
590637255619721942;Arlott;Fredrinn;Grock;Karrie;Xavier
590196441651295627;Beatrix;Fredrinn;Gloo;Grock;Valentina
589824549023068417;Belerick;Fredrinn;Kadita;Valentina;Wanwan
589492470741675225;Diggie;Fredrinn;Masha;Valentina;Wanwan
589062750673774423;Arlott;Fredrinn;Kaja;Karrie;Pharsa
588630393495953827;Claude;Gloo;Hayabusa;Kaja;Pharsa
588083992051522045;Fredrinn;Grock;Melissa;Terizla;Valentina
587623172125430541;Fredrinn;Kaja;Melissa;Terizla;Valentina
587223035792264321;Beatrix;Fredrinn;Kadita;Lapu-Lapu;Yve
635744372254901515;Alucard;Lesley;Minsitthar;Natalia;Pharsa
697583517541075265;Brody;Cyclops;Edith;Hayabusa;Minsitthar
683770146802860251;Lesley;Martis;Selena;Valentina;Yu Zhong
683404048085515271;Hayabusa;Silvanna;Tigreal;Wanwan;Xavier
683008382813304428;Balmond;Brody;Lapu-Lapu;Selena;Xavier
682740875070239340;Alucard;Edith;Lapu-Lapu;Lesley;Odette
587412645711372205;Aamon;Julian;Lolita;Martis;Melissa
586626211429669436;Badang;Brody;Franco;Lancelot;Pharsa
585902874512512366;Beatrix;Hayabusa;Khufra;Thamuz;Valentina
252461550889178948;Brody;Diggie;Edith;Lancelot;Zhask
251582263709504029;Aamon;Bane;Brody;Natalia;Xavier
250570214795742278;Freya;Lancelot;Melissa;Natalia;Valentina
241448262604772216;Edith;Estes;Harley;Martis;Melissa
241013818072846027;Claude;Dyrroth;Estes;Fredrinn;Vale
240604928596330995;Arlott;Beatrix;Chou;Harley;Valentina
695557057481354038;Bruno;Fanny;Gloo;Khufra;Yve
695048056612136617;Badang;Brody;Fanny;Kaja;Valentina
628856314160385176;Badang;Baxia;Cyclops;Miya;Yin
285337459662345909;Clint;Cyclops;Edith;Freya;Saber
715160924604395491;Aamon;Kagura;Minsitthar;Popol and Kupa;Tigreal
710611858453217961;Cyclops;Hanabi;Hanzo;Kaja;Tigreal
704046124767936010;Atlas;Chou;Martis;Moskov;Xavier
703717392266066172;Cyclops;Granger;Guinevere;Hylos;Moskov
702587008413360238;Edith;Melissa;Roger;Xavier;Yu Zhong
645651994224629815;Cyclops;Franco;Lancelot;Martis;Wanwan
243802896821907253;Aamon;Claude;Cyclops;Lolita;Martis
231802762491831545;Cyclops;Edith;Lancelot;Lapu-Lapu;Lesley
664897433440260190;Brody;Cyclops;Edith;Franco;X.Borg
662541648173367290;Benedetta;Claude;Cyclops;Franco;Kaja
264834836274241113;Brody;Cyclops;Fredrinn;Natalia;Yu Zhong
600829590969407964;Change;Edith;Julian;Layla;Zilong
597540633863141484;Chou;Claude;Cyclops;Dyrroth;Hayabusa
596740511520665831;Alice;Beatrix;Belerick;Faramis;Lapu-Lapu
720421675426246763;Aldous;Angela;Kadita;Layla;Yin
245758850698166602;Arlott;Belerick;Brody;Faramis;Fredrinn
587324324003897100;Brody;Freya;Kaja;Valentina;X.Borg
586418657135089879;Claude;Franco;Lancelot;Pharsa;Yu Zhong
585371320770023930;Aldous;Balmond;Brody;Kadita;Valir
584464515734883395;Aldous;Franco;Hanabi;Hayabusa;Pharsa
282168048674326077;Aldous;Fanny;Hilda;Moskov;Pharsa
281417236851376713;Edith;Lolita;Melissa;Valentina;Yi Sun-shin
280494347163712824;Aldous;Floryn;Freya;Harley;Melissa
221770732499137344;Aldous;Brody;Edith;Hanzo;Selena
221525279413136974;Aldous;Atlas;Cecilion;Fredrinn;Wanwan
679683339391625596;Aldous;Harley;Ling;Ruby;Wanwan
220972134870050146;Alucard;Bruno;Lolita;Terizla;Valentina
678851249607565299;Beatrix;Julian;Khufra;Ling;Valentina
678332348838730471;Aldous;Brody;Faramis;Khufra;Ling
675341836124963997;Beatrix;Franco;Gloo;Ling;Yve
674437981732355878;Aldous;Alucard;Johnson;Kadita;Karrie
287832161349810901;Alucard;Cyclops;Diggie;Gloo;Hanabi
672886781278959102;Badang;Claude;Natalia;Pharsa;Roger
285776817635209059;Aldous;Atlas;Martis;Pharsa;Wanwan
284894502503590572;Aldous;Layla;Martis;Minsitthar;Valir
717989684553129570;Claude;Franco;Lapu-Lapu;Luo Yi;Sun
629422987850890898;Edith;Martis;Minsitthar;Pharsa;Wanwan
225084493043677136;Brody;Harley;Kaja;Lapu-Lapu;Pharsa
224220414343197246;Brody;Gloo;Kadita;Kaja;Yin
223358792364010790;Granger;Hilda;Joy;Valentina;Yin
656704817683542521;Aldous;Hilda;Wanwan;Xavier;Yin
656382115315756566;Hilda;Lapu-Lapu;Wanwan;Xavier;Yin
263931029126903053;Badang;Kaja;Lesley;Xavier;Yi Sun-shin
263382793731436539;Brody;Joy;Lolita;Luo Yi;Yi Sun-shin
262342681501362136;Brody;Lolita;Martis;Valentina;Yu Zhong
261575626112098990;Arlott;Brody;Kaja;Martis;Pharsa
260345049262316346;Akai;Estes;Valentina;Wanwan;X.Borg
258180145226960812;Julian;Kaja;Lesley;Thamuz;Xavier
257341900754766725;Alice;Estes;Karrie;Ling;Minsitthar
256338673703831206;Alice;Brody;Fanny;Gord;Khufra
255284409556517255;Beatrix;Cecilion;Lolita;Martis;Minsitthar
711365582264444075;Atlas;Faramis;Karrie;Minsitthar;Yin
711017732863139951;Beatrix;Gloo;Hilda;Pharsa;Yin
710646755062946712;Beatrix;Hilda;Valentina;Yin;Yu Zhong
577943621510019214;Melissa;Minotaur;Minsitthar;Saber;Xavier
577648406932927407;Brody;Guinevere;Khufra;Ling;Pharsa
620386389543108083;Atlas;Cecilion;Chou;Fredrinn;Melissa
619739713497217409;Atlas;Beatrix;Joy;Leomord;Xavier
618797719795020664;Fredrinn;Khufra;Lylia;Melissa;Paquito
673187721047630038;Clint;Fanny;Gloo;Khufra;Xavier
672564714566507713;Edith;Leomord;Lolita;Moskov;Valentina
252898250278935037;Edith;Grock;Hayabusa;Kadita;Melissa
251822734633440126;Beatrix;Kaja;Lapu-Lapu;Leomord;Pharsa
250828363805068740;Grock;Harley;Kaja;Karrie;Yve
249807484438546428;Claude;Gloo;Grock;Leomord;Pharsa
249005373526213503;Claude;Khufra;Leomord;Pharsa;Terizla
234129273260149877;Edith;Hayabusa;Khufra;Luo Yi;Melissa
601549105364236685;Claude;Edith;Leomord;Lolita;Nana
601302625781052549;Leomord;Lolita;Melissa;Pharsa;Yu Zhong
601038910494109670;Edith;Leomord;Lolita;Melissa;Xavier
600812780465974376;Brody;Leomord;Lolita;Pharsa;Yu Zhong
629553408827363718;Claude;Eudora;Fanny;Franco;Martis
246429200604105782;Brody;Eudora;Harley;Hilda;Tigreal
679081979547388031;Eudora;Franco;Guinevere;Hanabi;Martis
678363852425560979;Beatrix;Change;Helcurt;Kaja;Terizla
677516120370609613;Aldous;Franco;Irithel;Minsitthar;Vexana
217606959275812196;Cecilion;Franco;Lancelot;Melissa;Terizla
598629073065425108;Edith;Estes;Martis;Moskov;Valir
597583540586623465;Arlott;Cecilion;Hanabi;Martis;Tigreal
596931461471874476;Balmond;Clint;Edith;Franco;Vexana
273497536202347808;Brody;Dyrroth;Jawhead;Natalia;Vexana
718090800969879829;Fanny;Franco;Gloo;Hanabi;Kagura
592361440175262676;Brody;Saber;Vexana;Yin;Yu Zhong
590718061133756891;Aamon;Brody;Edith;Gatotkaca;Vexana
589109634536106383;Claude;Dyrroth;Hilda;Karina;Vexana
588476560651641664;Dyrroth;Franco;Hanabi;Karina;Vexana
713314157386587269;Chou;Khufra;Melissa;Nana;Yin
257394922125564397;Aldous;Khufra;Lesley;X.Borg;Xavier
702934479857543586;Aamon;Change;Estes;Franco;Hanabi
251544433639047735;Beatrix;Faramis;Gloo;Jawhead;Saber
251386559231179918;Aamon;Claude;Paquito;Selena;Xavier
235744468728405730;Beatrix;Chou;Minsitthar;Vale;Yi Sun-shin
219130684823902083;Gord;Hilda;Lesley;Ling;Minsitthar
287224973235389008;Alice;Brody;Kadita;Kaja;Valentina
286500833159347543;Diggie;Gloo;Kagura;Lancelot;Lesley
284000956034639736;Badang;Beatrix;Kadita;Ling;Xavier
618685208833613258;Claude;Khufra;Lapu-Lapu;Vale;Yin
618021906969318875;Fredrinn;Minotaur;Moskov;Paquito;Vale
617650323578736994;Brody;Gloo;Joy;Mathilda;Xavier
272654661755899095;Claude;Gloo;Julian;Kadita;Lancelot
610554625288864649;Balmond;Beatrix;Gloo;Martis;Vale
610009422140308740;Aldous;Beatrix;Franco;Hanzo;Vale
257833425402056178;Akai;Beatrix;Freya;Kagura;Selena
712697936954241584;Benedetta;Claude;Ling;Lolita;Valentina
595526878317488642;Argus;Bruno;Diggie;Minsitthar;Pharsa
595119762662467092;Gloo;Helcurt;Kadita;Melissa;Vale
246727138190787409;Beatrix;Hayabusa;Lapu-Lapu;Minotaur;Pharsa
245911601210686686;Brody;Hayabusa;Khufra;Minsitthar;Xavier
245135603699513090;Dyrroth;Khufra;Ling;Moskov;Vale
679536116504599735;Brody;Franco;Gloo;Granger;Vale
678995861158369118;Claude;Johnson;Valentina;X.Borg;Yi Sun-shin
651963229622844489;Chou;Claude;Harley;Hilda;Valir
651011585129133513;Aamon;Dyrroth;Faramis;Franco;Moskov
650260820550824139;Bruno;Eudora;Helcurt;Johnson;Minsitthar
649407457793747747;Bruno;Gusion;Hilda;Johnson;Xavier
648618691344803285;Aamon;Estes;Freya;Luo Yi;Popol and Kupa
719949606981017783;Aamon;Atlas;Clint;Cyclops;Martis
719267965606370170;Brody;Gloo;Johnson;Minotaur;Xavier
270177749820831918;Bane;Bruno;Franco;Harley;Xavier
584905029056831116;Atlas;Harley;Karina;Layla;Terizla
244493342879357440;Alucard;Benedetta;Bruno;Selena;Vale
593127619390793570;Arlott;Balmond;Cecilion;Franco;Moskov
232118245019263788;Badang;Bruno;Franco;Xavier;Yi Sun-shin
696400722203342579;Claude;Julian;Khufra;Martis;Natan
266363269105668344;Bane;Bruno;Khufra;Natan;Pharsa
240698653373659557;Aldous;Alice;Bruno;Martis;Vale
669248140821427507;Bruno;Franco;Fredrinn;Gord;Jawhead
668442933237482805;Gloo;Karrie;Martis;Minsitthar;Xavier
667912221308583925;Badang;Bruno;Franco;Julian;Kadita
667298096819829360;Esmeralda;Floryn;Karrie;Vexana;Yin
237353986246403093;Beatrix;Fanny;Fredrinn;Kaja;Pharsa
689284210503086713;Brody;Hanzo;Johnson;Kadita;Ruby
688485226326944890;Gloo;Grock;Lesley;Martis;Valentina
687839074267064246;Brody;Esmeralda;Hanzo;Johnson;Kadita
686730964114759611;Gloo;Hayabusa;Kaja;Melissa;Valentina
686195317268437906;Aldous;Brody;Hanzo;Johnson;Kadita
685270245737386916;Aldous;Hanzo;Johnson;Kadita;Moskov
684634148195945820;Gloo;Khufra;Ling;Moskov;Pharsa
684241300422281454;Aldous;Hanzo;Johnson;Kadita;Moskov
683660977326145947;Akai;Claude;Esmeralda;Hayabusa;Xavier
245263563660339567;Arlott;Diggie;Lesley;Ling;Valentina
243770568603737232;Aldous;Claude;Hanzo;Johnson;Kadita
243090769770059513;Dyrroth;Hanzo;Johnson;Kadita;Moskov
622478163172197989;Claude;Edith;Khufra;Valentina;Yi Sun-shin
621815058876399870;Alice;Fanny;Kadita;Lesley;Valentina
621326600835759263;Brody;Hayabusa;Johnson;Kadita;Minsitthar
620564136766534914;Esmeralda;Hanzo;Johnson;Kadita;Wanwan
620033510736981736;Badang;Brody;Fanny;Johnson;Kadita
711329942625821761;Arlott;Martis;Moskov;Saber;Xavier
710985494838616072;Claude;Hanzo;Johnson;Kadita;Yin
710622359648705346;Claude;Hanzo;Johnson;Kadita;Terizla
702063451900695045;Arlott;Hayabusa;Khufra;Wanwan;Yve
701639023232503054;Beatrix;Fredrinn;Gloo;Kaja;Yve
701054838960768548;Claude;Fredrinn;Gloo;Kadita;Khufra
700580760470634626;Atlas;Fredrinn;Gloo;Moskov;Valentina
700075023776561728;Atlas;Faramis;Lapu-Lapu;Ling;Wanwan
699700558462924153;Fredrinn;Joy;Khufra;Lesley;Yve
699320758799904920;Arlott;Claude;Fredrinn;Khufra;Yve
698840628700850734;Beatrix;Fredrinn;Joy;Khufra;Yve
698519738809263547;Faramis;Hanzo;Khufra;Lapu-Lapu;Wanwan
697650566277568664;Beatrix;Fredrinn;Grock;Terizla;Valentina
697287512692036215;Baxia;Claude;Khufra;Lapu-Lapu;Valentina
583724505756770914;Faramis;Kaja;Karina;Karrie;Minsitthar
583418974668234094;Arlott;Beatrix;Gloo;Kaja;Yve
582657910758347558;Joy;Khufra;Lancelot;Lesley;Pharsa
582173636015852974;Fredrinn;Hayabusa;Kaja;Lesley;Pharsa
581643005691332681;Gloo;Kaja;Karrie;Lancelot;Pharsa
580990436950311469;Beatrix;Khufra;Lancelot;Lapu-Lapu;Valentina
580294536284240937;Chou;Fanny;Grock;Kagura;Melissa
579718190327822196;Claude;Lancelot;Lapu-Lapu;Lolita;Pharsa
625099076770273676;Franco;Gord;Joy;Leomord;Lesley
624453264012809443;Chou;Jawhead;Kaja;Melissa;Nana
623793273568301099;Gloo;Grock;Ling;Valentina;Wanwan
286047907383146992;Atlas;Balmond;Benedetta;Lesley;Valentina
661659659459949003;Brody;Karina;Khufra;Nana;Odette
255784914980422646;Claude;Harley;Kaja;Kimmy;Lapu-Lapu
254739300897242838;Brody;Franco;Grock;Nana;Yi Sun-shin
253009279480477074;Brody;Minsitthar;Nana;X.Borg;Yi Sun-shin
252318184882811230;Cecilion;Franco;Fredrinn;Hanabi;Hilda
251361042830961369;Claude;Gloo;Lolita;Martis;Xavier
250752858281977407;Esmeralda;Gloo;Moskov;Roger;Xavier
250029697458479170;Chou;Karina;Pharsa;Ruby;Wanwan
248600852033409809;Cecilion;Dyrroth;Franco;Hayabusa;Moskov
239775746507100979;Dyrroth;Hilda;Karrie;Martis;Nana
702688090469123474;Badang;Hayabusa;Kaja;Kimmy;Layla
702312877831176630;Gloo;Hanabi;Minotaur;Pharsa;Yi Sun-shin
701662078616681231;Brody;Jawhead;Ling;Lylia;Minsitthar
701112348572595539;Hanzo;Jawhead;Moskov;Selena;Xavier
695978415249868038;Esmeralda;Estes;Ling;Melissa;Xavier
695824848694198583;Beatrix;Gloo;Khufra;Lancelot;Valentina
268572024758281071;Aamon;Aldous;Faramis;Lolita;Wanwan
267415055058016078;Beatrix;Fanny;Faramis;Khufra;Lapu-Lapu
266895029007749419;Badang;Franco;Hilda;Martis;Melissa
266375698742184539;Franco;Martis;Minsitthar;Pharsa;Wanwan
265986639129674890;Joy;Lancelot;Lunox;Moskov;Selena
265711726862991306;Claude;Fanny;Khufra;Lapu-Lapu;Valentina
222553219708037295;Chou;Fredrinn;Kaja;Moskov;Yve
221553351321527157;Balmond;Brody;Kaja;Lancelot;Yve
625640934139305350;Aamon;Claude;Gloo;Khufra;Xavier
662852423417659253;Benedetta;Estes;Fredrinn;Kagura;Lesley
662063609724073697;Fanny;Khufra;Masha;Melissa;Vexana
279255115956796933;Lolita;Martis;Melissa;Yu Zhong;Yve
278661637375834498;Badang;Brody;Gusion;Kadita;Martis
278053972517893372;Barats;Johnson;Natan;Paquito;Valentina
602333894675521221;Badang;Hayabusa;Lolita;Wanwan;Yve
601435791244121900;Dyrroth;Franco;Fredrinn;Wanwan;Yve
598447164020998369;Claude;Franco;Khaleed;Ling;Pharsa
597729148568320960;Beatrix;Diggie;Fredrinn;Terizla;Yve
590701980776625300;Alice;Franco;Fredrinn;Miya;Xavier
590357155032297723;Alice;Barats;Franco;Grock;Miya
586323214373943821;Franco;Gloo;Lesley;Valentina;Yi Sun-shin
584881265003642367;Brody;Edith;Gloo;Julian;Ling
585001910634988146;Arlott;Eudora;Gloo;Hanzo;Lesley
584716527238035616;Aldous;Franco;Granger;Lesley;Vexana
584423391425114262;Edith;Hayabusa;Joy;Selena;Xavier
584154466342840955;Fanny;Khufra;Lesley;Ruby;Xavier
583884677972141365;Cyclops;Karrie;Lolita;Martis;Yu Zhong
583503675718278845;Beatrix;Gloo;Kadita;Lancelot;Valentina
261636984015067203;Fredrinn;Gloo;Lesley;Minsitthar;Yve
261087378525033223;Atlas;Beatrix;Chou;Fanny;Valentina
692244237538987154;Kaja;Lapu-Lapu;Ling;Melissa;Xavier
691792372619708393;Beatrix;Fanny;Faramis;Franco;Terizla
580721069486407630;Arlott;Esmeralda;Gloo;Moskov;Xavier
643123521208330115;Gloo;Hayabusa;Khufra;Moskov;Valentina
642079573572459242;Alice;Brody;Fanny;Gloo;Khufra
632603965184379841;Beatrix;Grock;Hanzo;Lapu-Lapu;Valentina
632487189318567356;Arlott;Claude;Hanzo;Kaja;Valentina
632413096837743009;Bruno;Faramis;Franco;Gloo;Martis
280223137160988704;Gloo;Khufra;Lancelot;Wanwan;Yve
278948773119622141;Kaja;Lancelot;Lapu-Lapu;Wanwan;Yve
278446695737685832;Arlott;Claude;Fredrinn;Kaja;Valentina
274129089669059230;Arlott;Diggie;Hanzo;Moskov;Valentina
273354707065588874;Karrie;Lancelot;Lapu-Lapu;Lolita;Valentina
701212464260532225;Gloo;Karrie;Khufra;Lancelot;Valentina
700796737196081942;Claude;Fredrinn;Lapu-Lapu;Lolita;Pharsa
700334560060325252;Aldous;Claude;Fredrinn;Grock;Valentina
699560658493191087;Faramis;Fredrinn;Khufra;Masha;Moskov
698730243746375849;Fanny;Kagura;Kaja;Karrie;Minsitthar
698452316412650695;Claude;Fredrinn;Gloo;Lolita;Valentina
698005025633541687;Benedetta;Diggie;Grock;Melissa;Pharsa
697086362193694411;Arlott;Hanabi;Khufra;Lancelot;Yve
696736837755144151;Arlott;Claude;Fredrinn;Lolita;Valentina
696510681957204664;Fredrinn;Joy;Kaja;Karrie;Pharsa
696349603503734429;Arlott;Claude;Khufra;Lancelot;Valentina
696184814198520303;Fredrinn;Grock;Hanabi;Khufra;Valentina
696049157656475009;Aldous;Claude;Hayabusa;Julian;Khufra
249621903198801909;Atlas;Julian;Terizla;Valentina;Wanwan
645152455169032319;Carmilla;Dyrroth;Jawhead;Lesley;Yve
640311726378714849;Badang;Cecilion;Claude;Franco;Jawhead
639793611588895003;Aldous;Brody;Estes;Helcurt;Valentina
639371098476117093;Badang;Brody;Estes;Martis;Xavier
639058901598337247;Beatrix;Cecilion;Franco;Jawhead;Joy
677359259575512940;Atlas;Brody;Lancelot;Lapu-Lapu;Pharsa
676859995397154916;Franco;Grock;Kagura;Lancelot;Melissa
676206563367706309;Cecilion;Jawhead;Kadita;Martis;Wanwan
634651608022630702;Cecilion;Grock;Jawhead;Joy;Moskov
634332869909658613;Cecilion;Jawhead;Kaja;Karrie;Lapu-Lapu
634021373111547509;Hayabusa;Kagura;Khufra;Melissa;Phoveus
219412258584860894;Aamon;Beatrix;Edith;Gusion;Minsitthar
218399638440449015;Brody;Esmeralda;Kadita;Martis;Xavier
217453276756512586;Diggie;Jawhead;Lesley;Terizla;Valentina
216636232242891526;Fredrinn;Lesley;Natalia;Silvanna;Yve
287672964094166307;Arlott;Joy;Moskov;Xavier;Yi Sun-shin
284302544343198325;Joy;Khufra;Lylia;Minsitthar;Moskov
283609839132795822;Claude;Helcurt;Lapu-Lapu;Selena;Valentina
658234637789742157;Aldous;Beatrix;Faramis;Julian;Lolita
620875483240790075;Fredrinn;Lesley;Natalia;Valentina;Vexana
620257106734412189;Aldous;Hayabusa;Kadita;Moskov;Vexana
619936096583740834;Fanny;Jawhead;Johnson;Moskov;Pharsa
619586125468592340;Akai;Hanzo;Lunox;Minsitthar;Miya
602477252093927437;Brody;Fredrinn;Kadita;Kimmy;Ling
601780591218645508;Akai;Claude;Gloo;Ling;Vale
600093257481833661;Bane;Brody;Cecilion;Edith;Ling
707881685182544535;Akai;Hanabi;Khaleed;Paquito;Zhask
638588104462980295;Beatrix;Chou;Kimmy;Selena;Vexana
638113733915070438;Beatrix;Grock;Lancelot;Lapu-Lapu;Vexana
637647184502606427;Beatrix;Franco;Hayabusa;Lapu-Lapu;Pharsa
633464277198314461;Brody;Helcurt;Hilda;Selena;Vexana
275904079393068736;Fanny;Hanabi;Minsitthar;Selena;Valentina
651014505707127367;Atlas;Bruno;Chou;Fanny;Vexana
629194658798865018;Lapu-Lapu;Ling;Natalia;Natan;Vexana
