BattleId;losepick1;losepick2;losepick3;losepick4;losepick5
589793114157428893;Esmeralda;Floryn;Hanabi;Ling;Pharsa
583372026380721337;Beatrix;Esmeralda;Faramis;Kaja;Ling
257861136531225813;Kaja;Lapu-Lapu;Ling;Moskov;Pharsa
256949881909966799;Claude;Fredrinn;Kadita;Xavier;Yu Zhong
255651685095076111;Claude;Floryn;Hanzo;Lunox;Minsitthar
578070245736082149;Joy;Kaja;Lapu-Lapu;Melissa;Pharsa
251017316598438170;Lapu-Lapu;Lesley;Lunox;Minsitthar;Yve
243673403558599616;Claude;Fanny;Kadita;Khufra;Yu Zhong
237181612030290605;Claude;Floryn;Helcurt;Lunox;Minsitthar
236614075051795991;Floryn;Martis;Melissa;Pharsa;Yu Zhong
233929303879962332;Estes;Julian;Lesley;Minsitthar;Yi Sun-shin
634878953526510775;Arlott;Khufra;Ling;Moskov;Pharsa
634495013515017892;Floryn;Lapu-Lapu;Lesley;Miya;Valentina
231930516294711607;Floryn;Grock;Hilda;Lesley;Xavier
633866853073138550;Akai;Floryn;Lapu-Lapu;Lesley;Xavier
633642934953160399;Atlas;Hayabusa;Minsitthar;Moskov;Valentina
230921074426095822;Beatrix;Floryn;Hayabusa;Minsitthar;Valentina
628431541895246976;Akai;Edith;Floryn;Hanabi;Kadita
266502606435847193;Beatrix;Edith;Kimmy;Martis;Pharsa
266164747128473421;Brody;Chou;Cyclops;Fanny;Lapu-Lapu
265810317837271441;Fanny;Franco;Julian;Moskov;Xavier
265594053349014928;Esmeralda;Kaja;Karina;Natan;Xavier
265387727415081258;Claude;Estes;Gord;Grock;Martis
586027660494434624;Benedetta;Claude;Dyrroth;Pharsa;Selena
585912941917957399;Beatrix;Freya;Kadita;Kimmy;Tigreal
695759122809940384;Arlott;Eudora;Hanabi;Khufra;Ling
695675448257078654;Akai;Claude;Freya;Joy;Xavier
695562250099023745;Claude;Edith;Khufra;Lancelot;Pharsa
695404822367753717;Esmeralda;Kaja;Karrie;Ling;Valentina
695314881457606762;Hayabusa;Kaja;Valentina;Wanwan;Yu Zhong
585173571887876543;Arlott;Masha;Minotaur;Nana;Popol and Kupa
585003181945307774;Beatrix;Hanzo;Lapu-Lapu;Lolita;Valentina
584850358418980078;Atlas;Brody;Lancelot;Lancelot;Valentina
584565915619865666;Arlott;Hanzo;Kadita;Kaja;Moskov
584334038925487729;Arlott;Gloo;Lunox;Martis;Moskov
583781362533835611;Brody;Kimmy;Martis;Minotaur;Nana
583204037324872260;Claude;Kimmy;Minotaur;Nana;Yu Zhong
582689203890066314;Alice;Clint;Grock;Karina;Minsitthar
641725663972300471;Alice;Brody;Khufra;Nana;Ruby
641246036384420148;Arlott;Kagura;Khufra;Moskov;Ruby
640771451088145391;Gloo;Ling;Mathilda;Moskov;Valentina
640321024982910716;Claude;Lolita;Lylia;Martis;X.Borg
639748140770132122;Beatrix;Chou;Martis;Pharsa;Yin
639250581693790987;Claude;Kadita;Kagura;Kimmy;Ruby
677808551809381732;Bane;Kaja;Karina;Layla;Pharsa
238037568947614004;Benedetta;Masha;Minsitthar;Moskov;Valentina
237155524398934648;Aamon;Edith;Kaja;Melissa;Valir
636658362772217046;Brody;Change;Faramis;Martis;Ruby
675632949010486734;Lapu-Lapu;Ling;Melissa;Minsitthar;Xavier
217744823431532737;Esmeralda;Hanzo;Minsitthar;Ruby;Yve
216861009356327993;Esmeralda;Hilda;Kagura;Lesley;Ruby
287976072821147380;Atlas;Esmeralda;Ruby;Valentina;Wanwan
286907798490513460;Brody;Helcurt;Selena;Xavier;Yu Zhong
286209514117593902;Arlott;Hayabusa;Minsitthar;Pharsa;Wanwan
620740123051488985;Hayabusa;Hylos;Julian;Lapu-Lapu;Melissa
661674846464307711;Brody;Gusion;Hayabusa;Kaja;Valentina
617379461466213913;Aamon;Edith;Grock;Moskov;Xavier
616815609569658731;Eudora;Franco;Moskov;Uranus;Yin
708828064046351706;Aldous;Bruno;Cyclops;Franco;Kimmy
669085872662871589;Akai;Atlas;Beatrix;Valentina;Zilong
668870604607027143;Khufra;Martis;Melissa;Pharsa;Zilong
668585513267851463;Akai;Brody;Jawhead;Kaja;Valentina
668280355841469074;Claude;Faramis;Franco;Lancelot;X.Borg
668020037873657334;Brody;Cecilion;Esmeralda;Selena;Yi Sun-shin
667752285317456327;Esmeralda;Franco;Lancelot;Melissa;Pharsa
667392611871186107;Esmeralda;Joy;Lolita;Martis;Melissa
666837156635694561;Hanabi;Lancelot;Lapu-Lapu;Lolita;Pharsa
594633525119706074;Brody;Franco;Grock;Julian;Xavier
594396928256270057;Fanny;Franco;Karrie;Terizla;Valir
594101683614406637;Johnson;Lesley;Pharsa;Roger;X.Borg
593916102372512490;Fanny;Karrie;Lapu-Lapu;Nana;Valentina
591100012575590904;Brody;Cecilion;Franco;Fredrinn;X.Borg
590702290014045447;Akai;Aldous;Franco;Wanwan;Zhask
590331892034437327;Beatrix;Franco;Lapu-Lapu;Leomord;Pharsa
589793444869438266;Badang;Brody;Grock;Karina;Pharsa
589157261428651349;Clint;Edith;Julian;Minsitthar;Xavier
697583491772810802;Atlas;Beatrix;Esmeralda;Joy;Vale
279263091711246066;Kadita;Kaja;Karrie;Khaleed;Martis
278598784824604850;Beatrix;Gloo;Khufra;Martis;Pharsa
277917388263092834;Khufra;Lapu-Lapu;Ling;Melissa;Pharsa
277319039189216510;Brody;Gloo;Hilda;Kimmy;Martis
276750050511775747;Beatrix;Faramis;Hanzo;Lapu-Lapu;Minsitthar
275991507747692960;Grock;Martis;Melissa;Terizla;Valentina
275440600882568478;Beatrix;Gloo;Khufra;Ling;Pharsa
274863202659162236;Alice;Khufra;Martis;Melissa;Valentina
2,74E+17;Beatrix;Faramis;Hayabusa;Khufra;Masha
591506870533047470;Lancelot;Lapu-Lapu;Lolita;Melissa;Valentina
591035085555449725;Gloo;Kadita;Karrie;Minsitthar;Valentina
590637255619721942;Franco;Gloo;Hanzo;Lesley;Yve
590196441651295627;Benedetta;Faramis;Khufra;Martis;Wanwan
589824549023068417;Akai;Claude;Khufra;Minsitthar;Pharsa
589492470741675225;Beatrix;Gloo;Hanzo;Khufra;Yve
589062750673774423;Claude;Gloo;Grock;Kadita;Ling
588630393495953827;Arlott;Martis;Melissa;Natalia;Yve
588083992051522045;Claude;Kaja;Lancelot;Lancelot;Pharsa
587623172125430541;Claude;Khufra;Lancelot;Lapu-Lapu;Pharsa
587223035792264321;Grock;Hayabusa;Melissa;Valentina;Yu Zhong
635744372254901515;Benedetta;Brody;Edith;Franco;Xavier
697583517541075265;Akai;Estes;Lunox;Melissa;X.Borg
683770146802860251;Bane;Brody;Franco;Fredrinn;Paquito
683404048085515271;Brody;Gusion;Pharsa;Selena;Zilong
683008382813304428;Alpha;Kaja;Lesley;Martis;Valentina
682740875070239340;Atlas;Brody;Esmeralda;Martis;Valir
587412645711372205;Brody;Franco;Lancelot;Paquito;Xavier
586626211429669436;Martis;Melissa;Minsitthar;Valentina;Yu Zhong
585902874512512366;Edith;Hanzo;Kagura;Kaja;Melissa
252461550889178948;Arlott;Layla;Paquito;Tigreal;Xavier
251582263709504029;Fredrinn;Jawhead;Lapu-Lapu;Melissa;Valentina
250570214795742278;Brody;Esmeralda;Hayabusa;Lolita;Xavier
241448262604772216;Atlas;Badang;Lancelot;Wanwan;Xavier
241013818072846027;Brody;Kadita;Lancelot;Terizla;Valentina
240604928596330995;Brody;Edith;Fanny;Grock;Vexana
695557057481354038;Aamon;Badang;Brody;Chou;Xavier
695048056612136617;Barats;Kagura;Martis;Moskov;Selena
628856314160385176;Chou;Harley;Lesley;Minotaur;Vale
285337459662345909;Franco;Grock;Kimmy;Pharsa;Wanwan
715160924604395491;Franco;Granger;Lapu-Lapu;Layla;Valentina
710611858453217961;Benedetta;Estes;Martis;Wanwan;Xavier
704046124767936010;Cyclops;Dyrroth;Khufra;Lancelot;Lesley
703717392266066172;Beatrix;Franco;Hayabusa;Lylia;Martis
702587008413360238;Claude;Estes;Fanny;Faramis;Hilda
645651994224629815;Brody;Gusion;Kadita;Khaleed;Vale
243802896821907253;Beatrix;Franco;Lapu-Lapu;Xavier;Yi Sun-shin
231802762491831545;Gloo;Hanabi;Helcurt;Khufra;Vale
664897433440260190;Aamon;Alpha;Chou;Miya;Vexana
662541648173367290;Chou;Fanny;Harith;Martis;Xavier
264834836274241113;Aldous;Floryn;Irithel;Nana;Natan
600829590969407964;Bruno;Cyclops;Freya;Gatotkaca;Leomord
597540633863141484;Esmeralda;Grock;Harley;Lancelot;Melissa
596740511520665831;Aldous;Cyclops;Julian;Khufra;Melissa
720421675426246763;Balmond;Cyclops;Khufra;Martis;Melissa
245758850698166602;Cyclops;Edith;Lancelot;Natan;Tigreal
587324324003897100;Aldous;Claude;Martis;Minsitthar;Xavier
586418657135089879;Aldous;Hayabusa;Khufra;Popol and Kupa;Valentina
585371320770023930;Franco;Gloo;Irithel;Julian;Lunox
584464515734883395;Badang;Harley;Lolita;Valentina;Wanwan
282168048674326077;Brody;Dyrroth;Franco;Valentina;Yin
281417236851376713;Aldous;Bruno;Chou;Gusion;Roger
280494347163712824;Balmond;Claude;Kadita;Lapu-Lapu;Pharsa
221770732499137344;Lancelot;Lunox;Melissa;Saber;Terizla
221525279413136974;Johnson;Lancelot;Lunox;Martis;Melissa
679683339391625596;Chou;Cyclops;Franco;Hayabusa;Moskov
220972134870050146;Aldous;Alice;Clint;Franco;Joy
678851249607565299;Gusion;Moskov;Nana;Yi Sun-shin;Zilong
678332348838730471;Franco;Freya;Kimmy;Melissa;Xavier
675341836124963997;Aldous;Arlott;Brody;Grock;Lunox
674437981732355878;Grock;Hanzo;Melissa;Minsitthar;Pharsa
287832161349810901;Aldous;Claude;Hayabusa;Johnson;Pharsa
672886781278959102;Aldous;Arlott;Faramis;Irithel;Yi Sun-shin
285776817635209059;Franco;Harley;Leomord;Melissa;Roger
284894502503590572;Brody;Gusion;Khufra;Pharsa;Terizla
717989684553129570;Aldous;Beatrix;Fanny;Khufra;Valentina
629422987850890898;Brody;Fanny;Khufra;Lancelot;Zhask
225084493043677136;Claude;Kagura;Ling;Minsitthar;Natalia
224220414343197246;Akai;Clint;Fredrinn;Khufra;Valentina
223358792364010790;Alucard;Bane;Kagura;Khufra;Miya
656704817683542521;Benedetta;Franco;Hanabi;Hayabusa;Pharsa
656382115315756566;Claude;Gloo;Hayabusa;Kaja;Yve
263931029126903053;Chou;Claude;Khufra;Yin;Yve
263382793731436539;Gusion;Kaja;Khaleed;Lylia;Melissa
262342681501362136;Cyclops;Kaja;Lapu-Lapu;Ling;Melissa
261575626112098990;Khufra;Lesley;Terizla;Valentina;Yi Sun-shin
260345049262316346;Brody;Cecilion;Khufra;Martis;Terizla
258180145226960812;Alice;Brody;Fanny;Khufra;Minsitthar
257341900754766725;Brody;Julian;Khufra;Lancelot;Yve
256338673703831206;Argus;Baxia;Claude;Minsitthar;Xavier
255284409556517255;Alice;Grock;Kaja;Wanwan;Xavier
711365582264444075;Beatrix;Fredrinn;Joy;Lolita;Xavier
711017732863139951;Badang;Claude;Harley;Minotaur;Vexana
710646755062946712;Alice;Hayabusa;Khufra;Minsitthar;Moskov
577943621510019214;Aamon;Brody;Julian;Lapu-Lapu;Lolita
577648406932927407;Julian;Kadita;Lapu-Lapu;Melissa;Valentina
620386389543108083;Claude;Hanzo;Kaja;Martis;Xavier
619739713497217409;Akai;Lapu-Lapu;Lolita;Melissa;Pharsa
618797719795020664;Kaja;Karrie;Lapu-Lapu;Leomord;Pharsa
673187721047630038;Chou;Edith;Leomord;Moskov;Pharsa
672564714566507713;Aldous;Fanny;Johnson;Julian;Wanwan
252898250278935037;Aamon;Beatrix;Lapu-Lapu;Lolita;Pharsa
251822734633440126;Claude;Edith;Khufra;Martis;Nana
250828363805068740;Badang;Claude;Leomord;Minsitthar;Valentina
249807484438546428;Beatrix;Franco;Lapu-Lapu;Martis;Valentina
249005373526213503;Aurora;Benedetta;Lesley;Martis;Minsitthar
234129273260149877;Atlas;Benedetta;Claude;Leomord;Xavier
601549105364236685;Brody;Lapu-Lapu;Martis;Selena;Vexana
601302625781052549;Gusion;Kimmy;Martis;Tigreal;Zhask
601038910494109670;Brody;Franco;Harith;Lapu-Lapu;Valentina
600812780465974376;Atlas;Hayabusa;Kadita;Melissa;Ruby
629553408827363718;Aamon;Arlott;Clint;Minsitthar;Zhask
246429200604105782;Kadita;Lolita;Martis;Melissa;Yin
679081979547388031;Aamon;Chou;Kagura;Khufra;Lesley
678363852425560979;Brody;Edith;Lancelot;Natalia;Vexana
677516120370609613;Bane;Claude;Estes;Fredrinn;Kagura
217606959275812196;Dyrroth;Hanabi;Jawhead;Kagura;Vexana
598629073065425108;Atlas;Fredrinn;Lapu-Lapu;Lesley;Valentina
597583540586623465;Balmond;Edith;Gatotkaca;Moskov;Vexana
596931461471874476;Chou;Claude;Hayabusa;Valentina;Yu Zhong
273497536202347808;Aamon;Chou;Kadita;Saber;X.Borg
718090800969879829;Balmond;Joy;Popol and Kupa;Tigreal;Vexana
592361440175262676;Atlas;Chou;Eudora;Hanzo;Miya
590718061133756891;Cecilion;Claude;Fanny;Franco;Martis
589109634536106383;Franco;Kadita;Lancelot;Lesley;Silvanna
588476560651641664;Brody;Edith;Estes;Martis;Valir
713314157386587269;Dyrroth;Eudora;Hanabi;Lapu-Lapu;Tigreal
257394922125564397;Edith;Franco;Martis;Miya;Vexana
702934479857543586;Layla;Lolita;Luo Yi;Silvanna;Yin
251544433639047735;Brody;Hanzo;Julian;Vexana;Xavier
251386559231179918;Clint;Estes;Gusion;Martis;Nana
235744468728405730;Brody;Franco;Hayabusa;Terizla;Xavier
219130684823902083;Arlott;Brody;Gusion;Khufra;Martis
287224973235389008;Bane;Beatrix;Martis;Masha;Vexana
286500833159347543;Beatrix;Franco;Grock;Helcurt;Xavier
284000956034639736;Arlott;Harley;Martis;Moskov;X.Borg
618685208833613258;Dyrroth;Hayabusa;Melissa;Natalia;Pharsa
618021906969318875;Aldous;Beatrix;Franco;Karina;Valentina
617650323578736994;Angela;Bane;Cyclops;Jawhead;Lesley
272654661755899095;Beatrix;Franco;Karina;Martis;Vale
610554625288864649;Aldous;Claude;Fredrinn;Nana;Tigreal
610009422140308740;Brody;Gloo;Khufra;Minsitthar;Pharsa
257833425402056178;Brody;Franco;Harley;Minsitthar;Vale
712697936954241584;Edith;Hanabi;Khufra;Martis;Vale
595526878317488642;Claude;Grock;Xavier;Yi Sun-shin;Zilong
595119762662467092;Chou;Claude;Johnson;Ling;Valentina
246727138190787409;Fanny;Khufra;Melissa;Minsitthar;Vale
245911601210686686;Franco;Hanzo;Moskov;Pharsa;Thamuz
245135603699513090;Aamon;Beatrix;Gloo;Kaja;Xavier
679536116504599735;Bruno;Edith;Ling;Valentina;X.Borg
678995861158369118;Alice;Brody;Fanny;Kaja;Pharsa
651963229622844489;Cecilion;Johnson;Martis;Wanwan;X.Borg
651011585129133513;Akai;Brody;Cecilion;Fanny;Lapu-Lapu
650260820550824139;Fredrinn;Karrie;Saber;Valir;Yin
649407457793747747;Brody;Chou;Kagura;Lancelot;Tigreal
648618691344803285;Dyrroth;Gatotkaca;Harley;Kadita;Layla
719949606981017783;Badang;Claude;Diggie;Harley;Selena
719267965606370170;Aulus;Bruno;Change;Estes;Minsitthar
270177749820831918;Beatrix;Julian;Kaja;Valentina;Yin
584905029056831116;Bane;Edith;Franco;Hanabi;Ling
244493342879357440;Claude;Edith;Khufra;Lancelot;Lylia
593127619390793570;Aamon;Bruno;Kadita;Valir;Yu Zhong
232118245019263788;Beatrix;Chou;Fanny;Khufra;Valentina
696400722203342579;Balmond;Bruno;Chou;Edith;Harley
266363269105668344;Franco;Karina;Karrie;Minsitthar;Vexana
240698653373659557;Barats;Belerick;Claude;Estes;Xavier
669248140821427507;Edith;Floryn;Karrie;Ling;Nana
668442933237482805;Bruno;Franco;Fredrinn;Thamuz;Valentina
667912221308583925;Aamon;Beatrix;Benedetta;Natalia;Valentina
667298096819829360;Bruno;Franco;Julian;Lapu-Lapu;Lylia
237353986246403093;Bruno;Gusion;Kadita;Khufra;Lapu-Lapu
689284210503086713;Aamon;Arlott;Franco;Karrie;Vexana
688485226326944890;Aldous;Brody;Hanzo;Johnson;Kadita
687839074267064246;Aldous;Floryn;Hayabusa;Lesley;Valentina
686730964114759611;Aldous;Franco;Hanzo;Karrie;Pharsa
686195317268437906;Arlott;Claude;Khufra;Minotaur;Pharsa
685270245737386916;Benedetta;Gloo;Hilda;Ling;Pharsa
684634148195945820;Aldous;Claude;Hanzo;Johnson;Kadita
684241300422281454;Arlott;Claude;Grock;Martis;Valentina
683660977326145947;Freya;Hanzo;Johnson;Kadita;Melissa
245263563660339567;Aldous;Helcurt;Johnson;Kadita;Moskov
243770568603737232;Arlott;Cecilion;Kaja;Martis;Melissa
243090769770059513;Akai;Aldous;Grock;Melissa;Valentina
622478163172197989;Johnson;Kadita;Lapu-Lapu;Ling;Melissa
621815058876399870;Badang;Brody;Johnson;Julian;Minsitthar
621326600835759263;Chou;Claude;Khufra;Ling;Valentina
620564136766534914;Alice;Clint;Freya;Khufra;Valentina
620033510736981736;Beatrix;Gloo;Khufra;Martis;Valentina
711329942625821761;Claude;Gloo;Hanzo;Johnson;Kadita
710985494838616072;Aldous;Grock;Hayabusa;Lesley;Yve
710622359648705346;Akai;Arlott;Kagura;Ling;Melissa
702063451900695045;Aamon;Claude;Franco;Martis;Valentina
701639023232503054;Karrie;Khufra;Minsitthar;Valentina;Yi Sun-shin
701054838960768548;Atlas;Badang;Hanabi;Minsitthar;Vexana
700580760470634626;Dyrroth;Franco;Helcurt;Natan;Valir
700075023776561728;Alice;Claude;Franco;Hanzo;Natalia
699700558462924153;Arlott;Claude;Kaja;Martis;Valentina
699320758799904920;Beatrix;Grock;Martis;Minsitthar;Valentina
698840628700850734;Arlott;Claude;Faramis;Franco;Lancelot
698519738809263547;Kaja;Karrie;Martis;Terizla;Yve
697650566277568664;Baxia;Claude;Lancelot;Lolita;Yve
697287512692036215;Fredrinn;Grock;Martis;Melissa;Pharsa
583724505756770914;Claude;Khufra;Lancelot;Lancelot;Yve
583418974668234094;Faramis;Khufra;Lancelot;Lesley;Terizla
582657910758347558;Hayabusa;Kaja;Martis;Moskov;Valentina
582173636015852974;Claude;Khufra;Lancelot;Lancelot;Valentina
581643005691332681;Arlott;Claude;Fredrinn;Khufra;Valentina
580990436950311469;Kaja;Ling;Melissa;Minsitthar;Pharsa
580294536284240937;Claude;Faramis;Khufra;Lancelot;Lapu-Lapu
579718190327822196;Helcurt;Kaja;Melissa;Yu Zhong;Yve
625099076770273676;Chou;Diggie;Hayabusa;Kagura;Melissa
624453264012809443;Franco;Karina;Valentina;Wanwan;Yin
623793273568301099;Aurora;Beatrix;Granger;Minsitthar;Yu Zhong
286047907383146992;Aamon;Beatrix;Freya;Nana;Tigreal
661659659459949003;Clint;Gloo;Hanzo;Masha;Valentina
255784914980422646;Khufra;Lesley;Nana;Yi Sun-shin;Yu Zhong
254739300897242838;Harley;Ruby;Selena;Wanwan;Xavier
253009279480477074;Beatrix;Edith;Estes;Martis;Pharsa
252318184882811230;Beatrix;Estes;Nana;Yi Sun-shin;Zilong
251361042830961369;Estes;Fanny;Nana;Terizla;X.Borg
250752858281977407;Franco;Ling;Popol and Kupa;Valentina;Yu Zhong
250029697458479170;Fanny;Franco;Martis;Melissa;Xavier
248600852033409809;Aamon;Chou;Nana;Terizla;Wanwan
239775746507100979;Brody;Hayabusa;Khufra;Layla;Pharsa
702688090469123474;Dyrroth;Estes;Fanny;Nana;Wanwan
702312877831176630;Barats;Estes;Lancelot;Melissa;Xavier
701662078616681231;Akai;Franco;Hilda;Melissa;Xavier
701112348572595539;Arlott;Claude;Khufra;Lancelot;Valentina
695978415249868038;Claude;Dyrroth;Fanny;Khufra;Kimmy
695824848694198583;Brody;Estes;Karina;Nana;Yin
268572024758281071;Beatrix;Benedetta;Diggie;Fredrinn;Xavier
267415055058016078;Brody;Esmeralda;Franco;Martis;Valentina
266895029007749419;Beatrix;Chou;Diggie;Ling;Xavier
266375698742184539;Brody;Diggie;Julian;Valentina;Yu Zhong
265986639129674890;Dyrroth;Franco;Harith;Kadita;Karrie
265711726862991306;Lancelot;Melissa;Minsitthar;Selena;Xavier
222553219708037295;Brody;Hanzo;Khufra;Lunox;Yu Zhong
221553351321527157;Akai;Benedetta;Franco;Moskov;Pharsa
625640934139305350;Carmilla;Fredrinn;Gusion;Martis;Melissa
662852423417659253;Aldous;Khufra;Martis;Pharsa;Wanwan
662063609724073697;Beatrix;Fredrinn;Lapu-Lapu;Lolita;Pharsa
279255115956796933;Arlott;Khufra;Pharsa;Wanwan;Yi Sun-shin
278661637375834498;Joy;Karrie;Khufra;Minsitthar;Pharsa
278053972517893372;Brody;Julian;Lolita;Minsitthar;Xavier
602333894675521221;Claude;Fredrinn;Kaja;Xavier;Yu Zhong
601435791244121900;Arlott;Beatrix;Faramis;Julian;Khufra
598447164020998369;Brody;Fredrinn;Lolita;Minsitthar;Yve
597729148568320960;Aamon;Claude;Khufra;Pharsa;Yu Zhong
590701980776625300;Akai;Hanzo;Lapu-Lapu;Moskov;Valentina
590357155032297723;Aamon;Khufra;Lesley;Tigreal;Xavier
586323214373943821;Eudora;Hanabi;Leomord;Martis;Selena
584881265003642367;Faramis;Freya;Hanzo;Lolita;Melissa
585001910634988146;Chou;Hanabi;Lancelot;Minsitthar;Xavier
584716527238035616;Atlas;Claude;Gloo;Martis;Valir
584423391425114262;Aldous;Beatrix;Kadita;Martis;Valentina
584154466342840955;Brody;Faramis;Franco;Gloo;Martis
583884677972141365;Claude;Gloo;Kaja;Ling;Yve
583503675718278845;Brody;Chou;Franco;Gord;Gusion
261636984015067203;Claude;Kadita;Lolita;Martis;Yu Zhong
261087378525033223;Clint;Gloo;Lancelot;Lolita;Pharsa
692244237538987154;Alpha;Cecilion;Claude;Franco;Gloo
691792372619708393;Khufra;Kimmy;Lesley;Martis;Sun
580721069486407630;Akai;Beatrix;Cecilion;Diggie;Freya
643123521208330115;Claude;Franco;Pharsa;Terizla;Yi Sun-shin
642079573572459242;Clint;Lapu-Lapu;Ling;Selena;Valentina
632603965184379841;Bruno;Franco;Hayabusa;Kaja;Pharsa
632487189318567356;Chou;Fredrinn;Kadita;Moskov;Selena
632413096837743009;Clint;Gatotkaca;Granger;Terizla;Valir
280223137160988704;Kaja;Lesley;Ling;Terizla;Valentina
278948773119622141;Claude;Hayabusa;Khufra;Minsitthar;Pharsa
278446695737685832;Gloo;Lancelot;Lesley;Lolita;Yve
274129089669059230;Brody;Gloo;Khufra;Martis;Yve
273354707065588874;Faramis;Granger;Khufra;Lesley;Yu Zhong
701212464260532225;Dyrroth;Franco;Kagura;Lesley;Martis
700796737196081942;Fanny;Franco;Melissa;Valentina;Yu Zhong
700334560060325252;Badang;Johnson;Kadita;Lunox;Melissa
699560658493191087;Fanny;Grock;Lapu-Lapu;Melissa;Valentina
698730243746375849;Arlott;Beatrix;Fredrinn;Khufra;Pharsa
698452316412650695;Aldous;Angela;Lancelot;Melissa;Yve
698005025633541687;Fredrinn;Gloo;Kaja;Moskov;Yve
697086362193694411;Brody;Estes;Karina;Terizla;Valentina
696736837755144151;Gloo;Kaja;Karrie;Martis;Pharsa
696510681957204664;Arlott;Claude;Hayabusa;Khufra;Valentina
696349603503734429;Brody;Helcurt;Hilda;Kaja;Xavier
696184814198520303;Brody;Karina;Lancelot;Lolita;Xavier
696049157656475009;Atlas;Badang;Karina;Melissa;Valentina
249621903198801909;Grock;Gusion;Moskov;Pharsa;X.Borg
645152455169032319;Aamon;Chou;Franco;Moskov;Pharsa
640311726378714849;Argus;Beatrix;Harley;Joy;Khufra
639793611588895003;Cecilion;Claude;Franco;Hanzo;Lapu-Lapu
639371098476117093;Beatrix;Cecilion;Jawhead;Natalia;Terizla
639058901598337247;Atlas;Cyclops;Edith;Irithel;Valentina
677359259575512940;Cecilion;Claude;Franco;Ling;Minsitthar
676859995397154916;Alice;Cecilion;Kaja;Karrie;Lapu-Lapu
676206563367706309;Argus;Beatrix;Fanny;Khufra;Xavier
634651608022630702;Chou;Claude;Paquito;Thamuz;Yve
634332869909658613;Brody;Khufra;Roger;Xavier;Yu Zhong
634021373111547509;Aldous;Cecilion;Ling;Lolita;Moskov
219412258584860894;Brody;Diggie;Jawhead;Kagura;Lapu-Lapu
218399638440449015;Claude;Jawhead;Lapu-Lapu;Mathilda;Valentina
217453276756512586;Beatrix;Hayabusa;Khufra;Martis;Xavier
216636232242891526;Aamon;Alice;Minsitthar;Moskov;Yin
287672964094166307;Cecilion;Claude;Franco;Hylos;Nana
284302544343198325;Akai;Aldous;Claude;Cyclops;Helcurt
283609839132795822;Brody;Edith;Hanzo;Minsitthar;Xavier
658234637789742157;Diggie;Hanzo;Layla;Minsitthar;Pharsa
620875483240790075;Chou;Claude;Hanzo;Kaja;Yve
620257106734412189;Beatrix;Franco;Jawhead;Paquito;Valentina
619936096583740834;Chou;Franco;Granger;Vexana;Wanwan
619586125468592340;Beatrix;Khufra;Lapu-Lapu;Pharsa;Yin
602477252093927437;Claude;Franco;Hayabusa;Minsitthar;Vexana
601780591218645508;Karrie;Khufra;Martis;Minotaur;Valentina
600093257481833661;Esmeralda;Khufra;Martis;Melissa;Vexana
707881685182544535;Chou;Estes;Melissa;Yi Sun-shin;Yve
638588104462980295;Brody;Kadita;Lancelot;Lapu-Lapu;Minsitthar
638113733915070438;Cecilion;Clint;Edith;Gloo;Yin
