BattleId;winpick1;winpick2;winpick3;winpick4;winpick5;losepick1;losepick2;losepick3;losepick4;losepick5
704202749340535191;Beatrix;Estes;Lancelot;Uranus;Xavier;Alucard;Franco;Hanabi;Luo Yi;X.Borg
640502362797115643;Akai;Beatrix;Freya;Gusion;Lolita;Badang;Fanny;Layla;Lunox;Minsitthar
640073858204959802;Aamon;Joy;Khaleed;Layla;Mathilda;Kaja;Lapu-Lapu;Lesley;Martis;Valentina
639631884595363663;Kaja;Layla;Terizla;Xavier;Yin;Akai;Gloo;Hayabusa;Lesley;Odette
639175883622578738;Kaja;Lancelot;Layla;Lunox;Terizla;Faramis;Hayabusa;Karrie;Khufra;Minsitthar
638588701463671706;Harley;Kaja;Lancelot;Layla;Terizla;Aamon;Brody;Chou;Gloo;Lunox
237496282809232674;Aamon;Atlas;Irithel;Kagura;Khaleed;Beatrix;Fanny;Johnson;Julian;Xavier
236756285713934144;Alucard;Claude;Franco;Minsitthar;Pharsa;Khaleed;Khufra;Lancelot;Layla;Xavier
236006508978102548;Khaleed;Khufra;Layla;Xavier;Yi Sun-shin;Atlas;Bane;Cecilion;Claude;Lancelot
675716206951520034;Hayabusa;Moskov;Natalia;Xavier;Yu Zhong;Brody;Fanny;Layla;Rafaela;Valentina
671646592294541363;Fanny;Lapu-Lapu;Layla;Lolita;Xavier;Alice;Diggie;Lesley;Minsitthar;Pharsa
630629950970482323;Aamon;Jawhead;Khufra;Layla;Valentina;Argus;Claude;Julian;Minsitthar;Xavier
630303039534746028;Diggie;Hayabusa;Joy;Khufra;Layla;Arlott;Atlas;Brody;Dyrroth;Xavier
629729184659358241;Brody;Franco;Lapu-Lapu;Ling;Yve;Alpha;Hayabusa;Kadita;Minsitthar;Wanwan
224622036735046853;Esmeralda;Hayabusa;Layla;Minsitthar;Pharsa;Estes;Fredrinn;Valentina;Wanwan;Zilong
628065842609860893;Badang;Dyrroth;Estes;Miya;Vale;Atlas;Hayabusa;Layla;Valentina;Zilong
287213101945782844;Hayabusa;Khufra;Layla;Minsitthar;Xavier;Claude;Grock;Lesley;Tigreal;Valentina
620939070231607519;Edith;Franco;Hayabusa;Layla;Xavier;Kagura;Lesley;Saber;Selena;Terizla
284787076783730494;Beatrix;Diggie;Hanzo;Yu Zhong;Yve;Dyrroth;Kimmy;Lolita;Minsitthar;Wanwan
284315631108549270;Chou;Joy;Layla;Lolita;Thamuz;Brody;Kagura;Khufra;Lapu-Lapu;Martis
283687092709549161;Diggie;Kagura;Layla;Martis;Masha;Beatrix;Granger;Khufra;Minsitthar;Yve
243179151607076785;Harley;Khufra;Lapu-Lapu;Pharsa;Wanwan;Kaja;Ling;Melissa;Terizla;Xavier
242542435590345379;Cecilion;Chou;Guinevere;Lesley;Yi Sun-shin;Brody;Johnson;Kadita;Lancelot;Yu Zhong
241829621343063344;Badang;Johnson;Lesley;Yin;Yve;Aamon;Claude;Franco;Harley;Lapu-Lapu
677973427013941141;Harith;Harley;Lapu-Lapu;Melissa;Minsitthar;Benedetta;Claude;Edith;Hanzo;Lunox
677616369202754266;Franco;Hanzo;Harley;Kaja;Wanwan;Aamon;Julian;Khufra;Melissa;Yu Zhong
637564111245404129;Claude;Franco;Harley;Kimmy;Lancelot;Freya;Khufra;Lylia;Martis;Wanwan
637174708035511091;Esmeralda;Harley;Khufra;Lesley;Pharsa;Atlas;Claude;Fredrinn;Kimmy;Valentina
233477099658267269;Brody;Chou;Ling;Ruby;Valentina;Beatrix;Freya;Julian;Khufra;Nana
233068137167308386;Freya;Kagura;Lesley;Lolita;Martis;Alucard;Brody;Faramis;Harley;Khaleed
634514177659092724;Badang;Harley;Moskov;Tigreal;Yi Sun-shin;Hayabusa;Lapu-Lapu;Minsitthar;Pharsa;Wanwan
221579400298177431;Franco;Freya;Harith;Melissa;Yve;Alpha;Arlott;Beatrix;Kadita;Lunox
622357500360983921;Fredrinn;Harley;Khufra;Moskov;Valentina;Brody;Fanny;Kagura;Minsitthar;Selena
662919343303098395;Aldous;Brody;Harley;Minsitthar;Valentina;Edith;Fredrinn;Nana;Natan;Rafaela
662378611215497860;Brody;Freya;Hanzo;Kagura;Lapu-Lapu;Chou;Harley;Hayabusa;Khufra;Melissa
284125776374196402;Beatrix;Grock;Minsitthar;Xavier;Yi Sun-shin;Diggie;Hayabusa;Moskov;Valentina;Yin
278982385533500400;Claude;Faramis;Harley;Kadita;Lapu-Lapu;Clint;Grock;Irithel;Kagura;Minsitthar
656009810370668933;Freya;Harley;Khufra;Moskov;Vale;Atlas;Chou;Clint;Fanny;Valentina
655552658346648522;Faramis;Freya;Harley;Irithel;Yi Sun-shin;Aldous;Brody;Jawhead;Lunox;Selena
655274735307890773;Cecilion;Franco;Harley;Terizla;Wanwan;Brody;Edith;Minotaur;Xavier;Yi Sun-shin
654782188458383893;Balmond;Claude;Diggie;Grock;Harley;Beatrix;Helcurt;Mathilda;Paquito;Yve
243389325831531170;Atlas;Faramis;Hanabi;Hayabusa;Yu Zhong;Clint;Diggie;Freya;Lancelot;Odette
242600344634221929;Cecilion;Claude;Mathilda;Minsitthar;Saber;Aamon;Beatrix;Freya;Kadita;Xavier
705148922046144177;Esmeralda;Minsitthar;Moskov;Rafaela;Xavier;Hanabi;Joy;Mathilda;Pharsa;Yi Sun-shin
704424704660690813;Chou;Gloo;Julian;Vexana;Wanwan;Claude;Edith;Hilda;Martis;Vale
703852030901309863;Hayabusa;Lesley;Mathilda;Valir;X.Borg;Akai;Brody;Edith;Kadita;Pharsa
236994669283590286;Badang;Beatrix;Ling;Lunox;Selena;Clint;Franco;Harley;Nana;Terizla
236154788428856034;Aldous;Beatrix;Edith;Harley;Lolita;Lapu-Lapu;Martis;Melissa;Tigreal;Xavier
235624862478972723;Franco;Harley;Hilda;Melissa;Pharsa;Aamon;Claude;Edith;Mathilda;Valir
234793859321639236;Kagura;Martis;Mathilda;Minsitthar;Moskov;Claude;Fredrinn;Gloo;Gusion;Kaja
700253032990845926;Aldous;Franco;Granger;Moskov;Xavier;Beatrix;Edith;Kagura;Luo Yi;Yu Zhong
693392183512702440;Claude;Joy;Mathilda;Ruby;Xavier;Aulus;Bruno;Estes;Moskov;Nana
692733863810471840;Brody;Ling;Minsitthar;Vexana;X.Borg;Gatotkaca;Kagura;Lancelot;Mathilda;Moskov
692243666308076370;Balmond;Hayabusa;Mathilda;Valir;Wanwan;Argus;Granger;Harley;Kagura;Minotaur
691422060539186300;Franco;Helcurt;Jawhead;Moskov;Valentina;Edith;Kagura;Martis;Saber;Selena
690886417987831884;Diggie;Hilda;Kaja;Layla;Yi Sun-shin;Akai;Badang;Beatrix;Mathilda;Valentina
689946919661633859;Jawhead;Lesley;Mathilda;Vale;X.Borg;Khufra;Lapu-Lapu;Martis;Natan;Valentina
689394144485735745;Beatrix;Franco;Harley;Martis;Nana;Brody;Diggie;Hayabusa;Jawhead;Kagura
643079240095266693;Claude;Franco;Gusion;Minsitthar;Odette;Hanabi;Karina;Natalia;Xavier;Yu Zhong
286233544459445513;Clint;Fanny;Mathilda;Xavier;Yu Zhong;Aldous;Angela;Gloo;Vexana;Wanwan
285362413422665684;Franco;Freya;Hanzo;Kadita;Karrie;Argus;Beatrix;Kagura;Karina;Natalia
239957569652784981;Aldous;Kimmy;Moskov;Pharsa;Terizla;Alucard;Claude;Faramis;Khufra;Lapu-Lapu
239391291099708202;Martis;Natan;Valir;Xavier;Yu Zhong;Angela;Bruno;Karrie;Minsitthar;Pharsa
238549602063742203;Grock;Hanzo;Kimmy;Popol and Kupa;Thamuz;Bane;Franco;Lancelot;Moskov;Valentina
237904553810456630;Fredrinn;Lolita;Melissa;Xavier;Yin;Aldous;Hayabusa;Kaja;Kimmy;Moskov
237323938656545741;Beatrix;Julian;Khufra;Lapu-Lapu;Pharsa;Aldous;Diggie;Fredrinn;Lylia;Moskov
236810926287873970;Aldous;Granger;Kagura;Khufra;Moskov;Badang;Claude;Hayabusa;Lolita;Pharsa
235929676308144240;Aldous;Claude;Kagura;Martis;Natalia;Badang;Gusion;Hanzo;Kaja;Moskov
632628845929925874;Claude;Julian;Kaja;Lapu-Lapu;Valentina;Badang;Chou;Ling;Lunox;Moskov
632498326168766046;Chou;Fredrinn;Gloo;Lunox;Moskov;Arlott;Freya;Khufra;Vexana;Wanwan
632375258175864732;Alice;Dyrroth;Minsitthar;Natalia;Wanwan;Franco;Gloo;Hayabusa;Karrie;Pharsa
632202402922067754;Chou;Fredrinn;Minsitthar;Pharsa;Wanwan;Khufra;Lancelot;Lapu-Lapu;Moskov;Xavier
632087327863304771;Claude;Khufra;Lapu-Lapu;Martis;Pharsa;Alice;Arlott;Grock;Julian;Moskov
631938258138393785;Julian;Karrie;Khufra;Pharsa;X.Borg;Alice;Beatrix;Grock;Kagura;Lancelot
631761966910760705;Chou;Esmeralda;Julian;Moskov;Valentina;Aamon;Claude;Dyrroth;Faramis;Kagura
631592985717465652;Ling;Minotaur;Minsitthar;Moskov;Pharsa;Atlas;Chou;Granger;Valentina;Wanwan
631400502463126880;Khufra;Lancelot;Lunox;Moskov;Popol and Kupa;Faramis;Franco;Fredrinn;Kimmy;Minsitthar
631127355428001654;Fredrinn;Kadita;Luo Yi;Moskov;X.Borg;Argus;Franco;Grock;Melissa;Valentina
630814355391336876;Angela;Arlott;Claude;Fredrinn;Pharsa;Brody;Karina;Khufra;Lapu-Lapu;Yve
275773405013255282;Estes;Minsitthar;Moskov;Pharsa;Valentina;Beatrix;Faramis;Hylos;Joy;Minotaur
275147499429208051;Edith;Lolita;Martis;Melissa;Yve;Esmeralda;Julian;Kaja;Moskov;Pharsa
478597209727930993;Grock;Ling;Valentina;Wanwan;Yu Zhong;Irithel;Khufra;Lancelot;Minsitthar;Xavier
478484651520003484;Diggie;Fredrinn;Wanwan;Yu Zhong;Yve;Arlott;Beatrix;Grock;Minsitthar;Valentina
455613465337229958;Edith;Fanny;Lolita;Lunox;Wanwan;Khufra;Lylia;Martis;Melissa;Minsitthar
455501388165639576;Atlas;Gloo;Lancelot;Wanwan;Xavier;Brody;Dyrroth;Hayabusa;Lunox;Minotaur
455390612369139852;Kaja;Lancelot;Lapu-Lapu;Wanwan;Xavier;Claude;Gloo;Khufra;Paquito;Valentina
455285969785938800;Fredrinn;Kaja;Ling;Moskov;Xavier;Lolita;Minotaur;Miya;Yu Zhong;Yve
455154990463278189;Brody;Kaja;Ling;Terizla;Yve;Beatrix;Kagura;Martis;Minotaur;Minsitthar
454754819770367499;Brody;Gloo;Kaja;Ling;Pharsa;Hanabi;Lancelot;Minotaur;Minsitthar;Vexana
454696751812523895;Chou;Edith;Franco;Wanwan;Xavier;Belerick;Kadita;Lapu-Lapu;Martis;Melissa
454553823890842721;Kaja;Lancelot;Lapu-Lapu;Valentina;Wanwan;Kagura;Martis;Melissa;Minotaur;Thamuz
454521654585794579;Chou;Kaja;Lapu-Lapu;Pharsa;Wanwan;Aamon;Cecilion;Gloo;Lesley;Minsitthar
454491443785833487;Hayabusa;Kaja;Lapu-Lapu;Valentina;Wanwan;Aamon;Clint;Minotaur;Minsitthar;Vale
454425679246595095;Fredrinn;Gloo;Lolita;Pharsa;Wanwan;Franco;Kimmy;Lylia;Terizla;Yin
454362873939823988;Fredrinn;Joy;Minotaur;Pharsa;Wanwan;Cecilion;Hilda;Kaja;Layla;Saber
454272254424843597;Fanny;Kaja;Khaleed;Wanwan;Yve;Brody;Faramis;Franco;Lancelot;Terizla
454186273474543326;Lancelot;Minotaur;Terizla;Valentina;Wanwan;Beatrix;Gloo;Khufra;Lunox;Martis
454116682119445090;Brody;Kaja;Lancelot;Lapu-Lapu;Valentina;Fredrinn;Minsitthar;Natan;Terizla;Valir
454038943211386347;Julian;Kaja;Lancelot;Masha;Melissa;Brody;Helcurt;Khaleed;Minsitthar;Valir
453953078225203570;Franco;Fredrinn;Lunox;Wanwan;Yu Zhong;Hanabi;Hilda;Martis;Minotaur;Vexana
453792102850947609;Beatrix;Benedetta;Martis;Minotaur;Pharsa;Lancelot;Lolita;Melissa;Minsitthar;Yve
262185232295435881;Claude;Khufra;Ling;Pharsa;Phoveus;Aldous;Grock;Hanzo;Valentina;Wanwan
261797224949914100;Aamon;Aldous;Johnson;Kadita;Wanwan;Arlott;Beatrix;Franco;Ling;Valentina
260999980235526722;Akai;Benedetta;Claude;Fanny;Valentina;Aamon;Aldous;Grock;Harith;Wanwan
260220503800843266;Aldous;Hanzo;Johnson;Kadita;Wanwan;Akai;Claude;Grock;Minsitthar;Valentina
259144747637179541;Aldous;Hanzo;Johnson;Kadita;Wanwan;Chou;Kaja;Martis;Pharsa;Yu Zhong
258280754836045634;Aldous;Hanzo;Johnson;Kadita;Melissa;Baxia;Claude;Kaja;Lapu-Lapu;Pharsa
257346998881122803;Aldous;Hanzo;Johnson;Kadita;Wanwan;Benedetta;Grock;Khufra;Moskov;Valentina
256521480397026692;Aldous;Hanzo;Johnson;Kadita;Wanwan;Chou;Claude;Lancelot;Phoveus;Valentina
255103140461964877;Aldous;Hanzo;Johnson;Kadita;Melissa;Claude;Grock;Lancelot;Lancelot;Valentina
239938963854458674;Aldous;Hanzo;Johnson;Kadita;Wanwan;Brody;Franco;Lancelot;Minsitthar;Pharsa
678122080127023507;Aamon;Aldous;Johnson;Kadita;Wanwan;Akai;Beatrix;Grock;Minsitthar;Valentina
632420617325478406;Akai;Gloo;Melissa;Xavier;Yi Sun-shin;Badang;Brody;Franco;Hayabusa;Lunox
632322309819038938;Atlas;Edith;Hayabusa;Valentina;Wanwan;Arlott;Beatrix;Franco;Martis;Pharsa
598948360934210304;Aulus;Brody;Gloo;Harley;Kaja;Karrie;Lolita;Martis;Xavier;Yin
598117100078839146;Beatrix;Dyrroth;Selena;Xavier;Yi Sun-shin;Gloo;Hanabi;Johnson;Lancelot;Valentina
597363943203745916;Aldous;Estes;Lapu-Lapu;Lunox;Moskov;Brody;Gatotkaca;Lancelot;Minsitthar;Xavier
596102700287469648;Alucard;Claude;Lolita;Pharsa;Terizla;Franco;Lancelot;Lesley;Martis;Valir
595212864668115572;Alice;Belerick;Gloo;Lesley;Xavier;Franco;Irithel;Kagura;Lancelot;Minsitthar
594160430176869127;Aldous;Fredrinn;Karrie;Lylia;Yve;Dyrroth;Franco;Lapu-Lapu;Pharsa;Wanwan
593406912524522789;Aldous;Karrie;Lapu-Lapu;Selena;Vexana;Bane;Beatrix;Chou;Lancelot;Lolita
592812420331278333;Badang;Joy;Kaja;Moskov;Pharsa;Aldous;Khufra;Martis;Melissa;Valir
592149002502867392;Aldous;Jawhead;Khufra;Miya;Xavier;Claude;Grock;Martis;Minsitthar;Zhask
606442224167061706;Argus;Brody;Kaja;Lancelot;Yve;Fanny;Franco;Jawhead;Karrie;Xavier
605683651338208208;Franco;Ling;Martis;Melissa;Xavier;Aldous;Cecilion;Hayabusa;Kadita;Karrie
604834544893722131;Aldous;Faramis;Karrie;Lancelot;Rafaela;Dyrroth;Franco;Hanabi;Martis;Vale
604168472775522631;Aldous;Kadita;Martis;Pharsa;Wanwan;Faramis;Joy;Karrie;Lancelot;Valir
603104136929898736;Grock;Kadita;Moskov;Yi Sun-shin;Yve;Aldous;Change;Claude;Granger;Khufra
645689837181284764;Esmeralda;Ling;Melissa;Selena;Valentina;Claude;Jawhead;Joy;Khufra;Pharsa
644695041151150802;Aldous;Kadita;Kaja;Karrie;Lancelot;Atlas;Granger;Joy;Lesley;Yve
643979512484537750;Karrie;Ling;Lolita;Terizla;Xavier;Aldous;Claude;Fanny;Khufra;Pharsa
643343728475709578;Aldous;Karrie;Lancelot;Lolita;Valentina;Chou;Fanny;Joy;Miya;Xavier
642843029778275394;Bane;Brody;Kagura;Khufra;Lapu-Lapu;Aldous;Chou;Esmeralda;Hanabi;Nana
586529338444172334;Beatrix;Change;Edith;Esmeralda;Kadita;Aamon;Badang;Brody;Kagura;Lolita
586018679717578517;Akai;Beatrix;Kagura;Martis;Minotaur;Atlas;Gloo;Julian;Kadita;Natan
585550738735710833;Clint;Esmeralda;Kadita;Lolita;Minsitthar;Atlas;Claude;Grock;Harley;Yin
682552313122799256;Atlas;Brody;Edith;Gord;Gusion;Badang;Diggie;Lunox;Martis;Moskov
679191002997463367;Badang;Brody;Martis;Minsitthar;Yve;Alucard;Johnson;Kadita;Layla;Yu Zhong
274902793667350619;Aldous;Johnson;Kadita;Leomord;Lesley;Akai;Brody;Martis;Valentina;Yu Zhong
627818963594503414;Brody;Edith;Freya;Kadita;Valir;Aldous;Claude;Estes;Karina;Lunox
627315825355644901;Hanabi;Khufra;Lancelot;Martis;Vexana;Brody;Cecilion;Gusion;Saber;Sun
626719026764962208;Aamon;Akai;Joy;Vexana;Wanwan;Aldous;Brody;Eudora;Martis;Minsitthar
240312664663581987;Arlott;Brody;Hayabusa;Kadita;Lolita;Bane;Clint;Ling;Nana;Valir
604899901411480529;Edith;Hanabi;Ling;Vexana;X.Borg;Claude;Freya;Kadita;Minotaur;Yi Sun-shin
652240783294648026;Fanny;Faramis;Lapu-Lapu;Moskov;Vexana;Chou;Estes;Hanabi;Helcurt;Kadita
651044639197676180;Aldous;Angela;Brody;Harley;Kadita;Clint;Franco;Gloo;Martis;Vale
234685707749997478;Karrie;Martis;Minsitthar;Nana;Sun;Balmond;Claude;Gloo;Johnson;Kadita
649689796059116773;Diggie;Freya;Karrie;Minsitthar;Nana;Atlas;Badang;Fanny;Kadita;Moskov
277337056576517026;Akai;Aldous;Brody;Kadita;Selena;Chou;Claude;Hanzo;Martis;Vexana
276729666596482763;Johnson;Joy;Kadita;Wanwan;X.Borg;Aldous;Brody;Franco;Lancelot;Pharsa
699799673422716651;Hayabusa;Johnson;Kadita;Lesley;Thamuz;Aldous;Arlott;Atlas;Moskov;Zhask
591316599186866842;Beatrix;Chou;Edith;Hayabusa;Vale;Claude;Dyrroth;Fanny;Franco;Pharsa
590882773130231232;Brody;Lapu-Lapu;Lolita;Martis;Pharsa;Edith;Estes;Harley;Melissa;Valentina
270880651284265126;Edith;Martis;Minsitthar;Miya;Pharsa;Aamon;Joy;Kaja;Karrie;Lylia
581433359747679814;Brody;Edith;Fredrinn;Masha;Odette;Atlas;Claude;Harley;Karrie;Minsitthar
580912118221668730;Claude;Hanzo;Khufra;Lapu-Lapu;Valentina;Brody;Edith;Kimmy;Lancelot;Minsitthar
580326422121446509;Brody;Edith;Gloo;Hanzo;Xavier;Claude;Fanny;Franco;Pharsa;Terizla
579794494716803088;Claude;Hanzo;Harith;Lolita;Minsitthar;Angela;Edith;Lancelot;Lesley;Vale
579189548573160271;Edith;Kaja;Lancelot;Moskov;Xavier;Cyclops;Franco;Hanzo;Karrie;Minsitthar
578628857772535562;Dyrroth;Khufra;Martis;Wanwan;Yve;Beatrix;Edith;Hanzo;Julian;Lolita
666895173054177270;Carmilla;Clint;Edith;Yi Sun-shin;Zhask;Arlott;Brody;Estes;Kagura;Martis
666062597938813315;Dyrroth;Hanabi;Khufra;Kimmy;Roger;Beatrix;Edith;Estes;Julian;Valentina
665542447334495632;Edith;Estes;Kimmy;Popol and Kupa;Xavier;Fanny;Julian;Lesley;Minsitthar;Valentina
664971560281510203;Edith;Franco;Lancelot;Luo Yi;Wanwan;Aldous;Kimmy;Lesley;Lylia;Selena
664264793348180936;Akai;Claude;Edith;Estes;Valentina;Grock;Kaja;Ling;Moskov;Yve
598508487564050768;Beatrix;Edith;Kaja;Pharsa;Yi Sun-shin;Belerick;Change;Helcurt;Lapu-Lapu;Melissa
599799524668459669;Edith;Helcurt;Hilda;Melissa;Pharsa;Badang;Harley;Kadita;Lancelot;Moskov
599163886688519676;Hayabusa;Karrie;Lapu-Lapu;Selena;Valentina;Cecilion;Edith;Franco;Lancelot;Moskov
218666416039073092;Badang;Hayabusa;Kaja;Wanwan;Xavier;Atlas;Hanabi;Harley;Kagura;Lapu-Lapu
217724349322432679;Hanabi;Harley;Kagura;Lolita;Paquito;Dyrroth;Khufra;Lesley;Martis;Valentina
216851839601151021;Atlas;Grock;Harley;Kagura;Melissa;Franco;Hanabi;Lesley;Minsitthar;Nana
287456274404148172;Claude;Harley;Kagura;Lolita;Terizla;Fanny;Khufra;Lapu-Lapu;Melissa;Valentina
286464351707135252;Atlas;Cyclops;Edith;Julian;Lesley;Dyrroth;Kagura;Karrie;Minotaur;Terizla
613674399338374482;Brody;Fredrinn;Helcurt;Kaja;Valentina;Hanabi;Hanzo;Kagura;Minotaur;Yu Zhong
612982411387510290;Esmeralda;Hanabi;Hanzo;Kagura;Minotaur;Kaja;Lapu-Lapu;Ling;Lunox;Wanwan
612449796788099163;Beatrix;Faramis;Hayabusa;Lapu-Lapu;Lolita;Hanzo;Kagura;Minotaur;Terizla;Wanwan
611987542342931282;Beatrix;Diggie;Hayabusa;Terizla;Valentina;Faramis;Hanabi;Kagura;Minotaur;Yin
611416814203735339;Hanabi;Hanzo;Kagura;Minotaur;Terizla;Angela;Lapu-Lapu;Martis;Moskov;Valentina
610517508181492507;Hanzo;Kadita;Kagura;Masha;Moskov;Cecilion;Gloo;Karrie;Khufra;Yi Sun-shin
610062851533471147;Julian;Khaleed;Khufra;Melissa;Yi Sun-shin;Kagura;Kaja;Ling;Moskov;Uranus
267040276211580110;Brody;Dyrroth;Hanzo;Kagura;Kaja;Beatrix;Gloo;Lapu-Lapu;Martis;Xavier
649838908733923814;Beatrix;Kagura;Khufra;Martis;Paquito;Grock;Kimmy;Lancelot;Lapu-Lapu;Lesley
266306296365456666;Grock;Kaja;Ling;Valentina;Wanwan;Beatrix;Franco;Kagura;Lancelot;Terizla
266050784466048443;Arlott;Hayabusa;Kadita;Kagura;Karrie;Franco;Grock;Lancelot;Melissa;Pharsa
265844720525119683;Beatrix;Faramis;Hayabusa;Kagura;Yu Zhong;Arlott;Khufra;Lancelot;Melissa;Xavier
265624070875253803;Beatrix;Hayabusa;Kagura;Khufra;Terizla;Brody;Chou;Fredrinn;Martis;Valentina
264332780367771982;Aamon;Franco;Kagura;Lesley;Thamuz;Brody;Dyrroth;Helcurt;Minsitthar;Pharsa
263843755391448113;Bane;Claude;Gloo;Hilda;Ling;Aamon;Franco;Kagura;Moskov;Thamuz
589793114157428893;Chou;Gord;Joy;Lesley;Lunox;Esmeralda;Floryn;Hanabi;Ling;Pharsa
583372026380721337;Floryn;Fredrinn;Hilda;Lesley;Xavier;Beatrix;Esmeralda;Faramis;Kaja;Ling
257861136531225813;Akai;Beatrix;Dyrroth;Floryn;Kagura;Kaja;Lapu-Lapu;Ling;Moskov;Pharsa
256949881909966799;Floryn;Kagura;Lancelot;Lapu-Lapu;Wanwan;Claude;Fredrinn;Kadita;Xavier;Yu Zhong
255651685095076111;Beatrix;Fanny;Khufra;Lapu-Lapu;Yve;Claude;Floryn;Hanzo;Lunox;Minsitthar
578070245736082149;Brody;Floryn;Fredrinn;Valentina;Yin;Joy;Kaja;Lapu-Lapu;Melissa;Pharsa
251017316598438170;Floryn;Hayabusa;Karrie;Xavier;Yu Zhong;Lapu-Lapu;Lesley;Lunox;Minsitthar;Yve
243673403558599616;Faramis;Floryn;Jawhead;Karina;Melissa;Claude;Fanny;Kadita;Khufra;Yu Zhong
237181612030290605;Gloo;Hanabi;Joy;Lolita;Yi Sun-shin;Claude;Floryn;Helcurt;Lunox;Minsitthar
236614075051795991;Alice;Claude;Granger;Kaja;Xavier;Floryn;Martis;Melissa;Pharsa;Yu Zhong
233929303879962332;Floryn;Lancelot;Lapu-Lapu;Moskov;Xavier;Estes;Julian;Lesley;Minsitthar;Yi Sun-shin
634878953526510775;Claude;Floryn;Lolita;Saber;Xavier;Arlott;Khufra;Ling;Moskov;Pharsa
634495013515017892;Irithel;Kadita;Minsitthar;Phoveus;Yve;Floryn;Lapu-Lapu;Lesley;Miya;Valentina
231930516294711607;Atlas;Badang;Martis;Moskov;Valentina;Floryn;Grock;Hilda;Lesley;Xavier
633866853073138550;Grock;Kaja;Ling;Pharsa;Wanwan;Akai;Floryn;Lapu-Lapu;Lesley;Xavier
633642934953160399;Arlott;Barats;Beatrix;Change;Floryn;Atlas;Hayabusa;Minsitthar;Moskov;Valentina
230921074426095822;Hanzo;Joy;Khufra;Lesley;Yu Zhong;Beatrix;Floryn;Hayabusa;Minsitthar;Valentina
628431541895246976;Kimmy;Pharsa;Rafaela;Yi Sun-shin;Zhask;Akai;Edith;Floryn;Hanabi;Kadita
266502606435847193;Bruno;Ling;Lolita;Minsitthar;Valentina;Beatrix;Edith;Kimmy;Martis;Pharsa
266164747128473421;Beatrix;Khufra;Ling;Terizla;Valentina;Brody;Chou;Cyclops;Fanny;Lapu-Lapu
265810317837271441;Beatrix;Faramis;Joy;Lapu-Lapu;Saber;Fanny;Franco;Julian;Moskov;Xavier
265594053349014928;Diggie;Gloo;Kagura;Moskov;Yin;Esmeralda;Kaja;Karina;Natan;Xavier
265387727415081258;Edith;Joy;Khufra;Layla;Xavier;Claude;Estes;Gord;Grock;Martis
586027660494434624;Franco;Gloo;Kagura;Minsitthar;Moskov;Benedetta;Claude;Dyrroth;Pharsa;Selena
585912941917957399;Brody;Franco;Gloo;Jawhead;Xavier;Beatrix;Freya;Kadita;Kimmy;Tigreal
695759122809940384;Helcurt;Hilda;Lesley;Minsitthar;Pharsa;Arlott;Eudora;Hanabi;Khufra;Ling
695675448257078654;Alucard;Arlott;Lesley;Minsitthar;Yve;Akai;Claude;Freya;Joy;Xavier
695562250099023745;Kaja;Kimmy;Melissa;Valentina;Yu Zhong;Claude;Edith;Khufra;Lancelot;Pharsa
695404822367753717;Joy;Khufra;Moskov;Pharsa;Terizla;Esmeralda;Kaja;Karrie;Ling;Valentina
695314881457606762;Khufra;Lapu-Lapu;Martis;Moskov;Pharsa;Hayabusa;Kaja;Valentina;Wanwan;Yu Zhong
585173571887876543;Brody;Gloo;Khufra;Ling;Xavier;Arlott;Masha;Minotaur;Nana;Popol and Kupa
585003181945307774;Gloo;Kimmy;Minotaur;Nana;Popol and Kupa;Beatrix;Hanzo;Lapu-Lapu;Lolita;Valentina
584850358418980078;Gloo;Kimmy;Minotaur;Nana;Popol and Kupa;Atlas;Brody;Lancelot;Lancelot;Valentina
584565915619865666;Gloo;Joy;Minotaur;Nana;Popol and Kupa;Arlott;Hanzo;Kadita;Kaja;Moskov
584334038925487729;Joy;Masha;Minotaur;Nana;Popol and Kupa;Arlott;Gloo;Lunox;Martis;Moskov
583781362533835611;Clint;Cyclops;Fanny;Jawhead;Johnson;Brody;Kimmy;Martis;Minotaur;Nana
583204037324872260;Beatrix;Cecilion;Chou;Lancelot;Minsitthar;Claude;Kimmy;Minotaur;Nana;Yu Zhong
582689203890066314;Claude;Faramis;Franco;Kimmy;Thamuz;Alice;Clint;Grock;Karina;Minsitthar
641725663972300471;Atlas;Clint;Julian;Vale;Yi Sun-shin;Alice;Brody;Khufra;Nana;Ruby
641246036384420148;Cyclops;Franco;Lesley;Martis;Terizla;Arlott;Kagura;Khufra;Moskov;Ruby
640771451088145391;Brody;Chou;Khufra;Ruby;Xavier;Gloo;Ling;Mathilda;Moskov;Valentina
640321024982910716;Brody;Cecilion;Khufra;Lapu-Lapu;Ruby;Claude;Lolita;Lylia;Martis;X.Borg
639748140770132122;Bane;Brody;Kadita;Kimmy;Ruby;Beatrix;Chou;Martis;Pharsa;Yin
639250581693790987;Chou;Fanny;Floryn;Lesley;Xavier;Claude;Kadita;Kagura;Kimmy;Ruby
677808551809381732;Brody;Gloo;Khufra;Ruby;Xavier;Bane;Kaja;Karina;Layla;Pharsa
238037568947614004;Angela;Bruno;Ling;Phoveus;Xavier;Benedetta;Masha;Minsitthar;Moskov;Valentina
237155524398934648;Joy;Khufra;Natan;Pharsa;Ruby;Aamon;Edith;Kaja;Melissa;Valir
